etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker,name_normalized_old
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,"Empire State Realty Trust Inc., Class A","29,505","1,85,882",,,empire state realty trust,ESRT,"EMPIRE STATE REALTY TRUST INC., CLASS A"
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,EPR Properties,"7,625","2,46,364",,,epr properties,EPR,EPR PROPERTIES
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Essential Properties Realty Trust Inc.,"15,895","2,69,738",,,essential properties realty trust,EPRT,ESSENTIAL PROPERTIES REALTY TRUST INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,First Industrial Realty Trust Inc.,"10,293","4,38,996",,,first industrial realty trust,FR,FIRST INDUSTRIAL REALTY TRUST INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Four Corners Property Trust Inc.,"14,206","3,58,701",,,four corners property trust,FCPT,FOUR CORNERS PROPERTY TRUST INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Franklin Street Properties Corp.,"39,900","1,76,757",,,franklin street properties,FSP,FRANKLIN STREET PROPERTIES CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Gaming and Leisure Properties Inc.,"20,019","7,27,691",,,gaming and leisure properties,GLPI,GAMING AND LEISURE PROPERTIES INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,"Healthcare Trust of America Inc., Class A","18,412","4,85,893",,,healthcare trust of america,HEALT3,"HEALTHCARE TRUST OF AMERICA INC., CLASS A"
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Hudson Pacific Properties Inc.,"16,472","3,86,763",,,hudson pacific properties,HPP,HUDSON PACIFIC PROPERTIES INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Independence Realty Trust Inc.,"16,629","1,94,726",,,independence realty trust,IRT,INDEPENDENCE REALTY TRUST INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Innovative Industrial Properties Inc.,"2,126","2,61,689",,,innovative industrial properties,IIPR,INNOVATIVE INDUSTRIAL PROPERTIES INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,iStar Inc.,"14,746","1,82,555",,,istar,ISTAR,ISTAR INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,JBG SMITH Properties,"19,129","5,29,299",,,jbg smith properties,JBGS,JBG SMITH PROPERTIES
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Kilroy Realty Corp.,"15,173","8,87,924",,,kilroy realty,KRC.SG,KILROY REALTY CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Kimco Realty Corp.,"50,997","6,11,454",,,kimco realty,KIC.F,KIMCO REALTY CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,"Lamar Advertising Co., Class A","7,807","5,40,479",,,lamar advertising,LAMR,"LAMAR ADVERTISING CO., CLASS A"
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Lexington Realty Trust,"15,983","1,81,727",,,lexington realty trust,LEXIN,LEXINGTON REALTY TRUST
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Life Storage Inc.,"4,905","5,17,134",,,life storage,LIFES,LIFE STORAGE INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Macerich Co. (The),"24,309","1,92,770",,,macerich the,MAC,MACERICH CO. (THE)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,National Health Investors Inc.,"3,519","2,19,058",,,national health investors,NHI,NATIONAL HEALTH INVESTORS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,National Storage Affiliates Trust,"5,713","1,96,013",,,national storage affiliates trust,NSA,NATIONAL STORAGE AFFILIATES TRUST
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Office Properties Income Trust,"7,574","1,80,564",,,office properties income trust,OPI,OFFICE PROPERTIES INCOME TRUST
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Outfront Media Inc.,"22,813","3,86,224",,,outfront media,OUT,OUTFRONT MEDIA INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Paramount Group Inc.,"26,237","1,94,154",,,paramount,PGRE,PARAMOUNT GROUP INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Park Hotels & Resorts Inc.,"30,935","2,93,573",,,park hotels and resorts,PK,PARK HOTELS & RESORTS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Pebblebrook Hotel Trust,"15,875","2,00,342",,,pebblebrook hotel trust,PEB,PEBBLEBROOK HOTEL TRUST
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Physicians Realty Trust,"17,000","3,08,550",,,physicians realty trust,PHYSI,PHYSICIANS REALTY TRUST
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,"Piedmont Office Realty Trust Inc., Class A","23,362","3,57,672",,,piedmont office realty trust,PIEDM,"PIEDMONT OFFICE REALTY TRUST INC., CLASS A"
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,PotlatchDeltic Corp.,"6,449","2,96,912",,,potlatchdeltic,PCH,POTLATCHDELTIC CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,"QTS Realty Trust Inc., Class A","7,264","4,92,644",,,qts realty trust,QTSRE,"QTS REALTY TRUST INC., CLASS A"
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Rayonier Inc.,"11,569","3,38,740",,,rayonier,RA6.SG,RAYONIER INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,"Retail Properties of America Inc., Class A","29,382","1,85,400",,,retail properties of america,RETAI,"RETAIL PROPERTIES OF AMERICA INC., CLASS A"
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Rexford Industrial Realty Inc.,"16,589","7,95,940",,,rexford industrial realty,REXR,REXFORD INDUSTRIAL REALTY INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,RLJ Lodging Trust,"21,307","2,01,138",,,rlj lodging trust,RLJ,RLJ LODGING TRUST
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Ryman Hospitality Properties Inc.,"5,510","2,10,262",,,ryman hospitality properties,RHP,RYMAN HOSPITALITY PROPERTIES INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Sabra Health Care REIT Inc.,"27,350","4,05,600",,,sabra health care reit,SBRA,SABRA HEALTH CARE REIT INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Service Properties Trust,"23,648","1,94,150",,,service properties trust,SVC,SERVICE PROPERTIES TRUST
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,SITE Centers Corp.,"28,153","2,11,429",,,site centers,SITC,SITE CENTERS CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,SL Green Realty Corp.,"10,568","4,94,160",,,sl green realty,SLG,SL GREEN REALTY CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Spirit Realty Capital Inc.,"8,258","2,93,242",,,spirit realty capital,SPIRI2,SPIRIT REALTY CAPITAL INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,STAG Industrial Inc.,"10,912","3,52,458",,,stag industrial,STAG,STAG INDUSTRIAL INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,STORE Capital Corp.,"23,143","6,25,787",,,store capital,STORE,STORE CAPITAL CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Sunstone Hotel Investors Inc.,"28,171","2,34,664",,,sunstone hotel investors,SHO-PH,SUNSTONE HOTEL INVESTORS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Taubman Centers Inc.,"5,435","2,08,160",,,taubman centers,TAUBM,TAUBMAN CENTERS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Terreno Realty Corp.,"4,055","2,41,840",,,terreno realty,T37.F,TERRENO REALTY CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Uniti Group Inc.,"24,292","2,38,547",,,uniti,UNIT,UNITI GROUP INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Washington REIT,"11,457","2,51,367",,,washington reit,WASHI2,WASHINGTON REIT
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Weingarten Realty Investors,"10,387","1,81,461",,,weingarten realty investors,WEING,WEINGARTEN REALTY INVESTORS
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Equity Real Estate Investment Trusts (REITs) — 7.5%,Xenia Hotels & Resorts Inc.,"21,037","1,88,912","2,75,54,750",,xenia hotels and resorts,XHR,XENIA HOTELS & RESORTS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,BJ’s Wholesale Club Holdings Inc.,"15,245","6,77,031",,,bj s wholesale club,BJSWH2,BJ’S WHOLESALE CLUB HOLDINGS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,Casey’s General Stores Inc.,"3,637","6,46,841",,,casey s general stores,CASY,CASEY’S GENERAL STORES INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,Grocery Outlet Holding Corp. (a)(b),"7,009","2,88,280",,,grocery outlet holding a b,GROCE,GROCERY OUTLET HOLDING CORP. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,Performance Food Group Co.,"15,506","5,66,124",,,performance food,P5F.SG,PERFORMANCE FOOD GROUP CO.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,PriceSmart Inc.,"3,939","2,58,989",,,pricesmart,PSMT,PRICESMART INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,SpartanNash Co.,"8,841","1,76,643",,,spartannash,SRJ.SG,SPARTANNASH CO.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,Sprouts Farmers Market Inc. (a)(b),"15,955","3,72,549",,,sprouts farmers market a b,SPROU2,SPROUTS FARMERS MARKET INC. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,U.S. Foods Holding Corp.,"26,243","6,39,017",,,u s foods holding,USFOO,U.S. FOODS HOLDING CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,United Natural Foods Inc.,"9,056","1,63,461",,,united natural foods,UNFI,UNITED NATURAL FOODS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food & Staples Retailing — 1.1%,Weis Markets Inc.,"3,605","1,77,474","39,66,409",,weis markets,WMK,WEIS MARKETS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,B&G Foods Inc.,"8,434","2,62,635",,,b and g foods,BGS,B&G FOODS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Beyond Meat Inc. (a)(b),"2,765","3,75,625",,,beyond meat a b,BEYON,BEYOND MEAT INC. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Calavo Growers Inc.,"2,855","1,81,207",,,calavo growers,CVGW,CALAVO GROWERS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Darling Ingredients Inc.,"21,204","6,77,892",,,darling ingredients,DAR,DARLING INGREDIENTS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Flowers Foods Inc.,"20,439","4,99,938",,,flowers foods,FLO,FLOWERS FOODS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Fresh Del Monte Produce Inc.,"7,720","1,79,027",,,fresh del monte produce,FDP,FRESH DEL MONTE PRODUCE INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Freshpet Inc.,"5,671","6,44,225",,,freshpet,FRPT,FRESHPET INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Hain Celestial Group Inc. (The),"11,746","3,85,151",,,hain celestial the,HF1.F,HAIN CELESTIAL GROUP INC. (THE)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Hostess Brands Inc.,"16,330","2,09,677",,,hostess brands,HOSTE,HOSTESS BRANDS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Lancaster Colony Corp.,"1,165","2,07,044",,,lancaster colony,LC1.SG,LANCASTER COLONY CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Pilgrim’s Pride Corp.,"11,401","1,82,416",,,pilgrim s pride,6PP.SG,PILGRIM’S PRIDE CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Post Holdings Inc.,"6,253","5,50,389",,,post,POST,POST HOLDINGS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Sanderson Farms Inc.,"1,769","2,06,902",,,sanderson farms,SANDE,SANDERSON FARMS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,Simply Good Foods Co. (The),"11,020","2,73,847",,,simply good foods the,SIMPL,SIMPLY GOOD FOODS CO. (THE)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Food Products — 1.4%,TreeHouse Foods Inc.,"7,433","3,18,207","51,54,182",,treehouse foods,THS,TREEHOUSE FOODS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,Chesapeake Utilities Corp.,"2,899","2,37,138",,,chesapeake utilities,CPK,CHESAPEAKE UTILITIES CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,National Fuel Gas Co.,"11,821","5,39,510",,,national fuel gas,NFG,NATIONAL FUEL GAS CO.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,New Jersey Resources Corp.,"15,678","4,72,535",,,new jersey resources,NJR,NEW JERSEY RESOURCES CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,Northwest Natural Holding Co.,"5,703","2,91,480",,,northwest natural holding,NWN,NORTHWEST NATURAL HOLDING CO.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,ONE Gas Inc.,"10,458","7,75,147",,,one gas,OGS,ONE GAS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,South Jersey Industries Inc.,"19,725","4,36,909",,,south jersey industries,SOUTH3,SOUTH JERSEY INDUSTRIES INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,Southwest Gas Holdings Inc.,"8,150","5,12,391",,,southwest gas,SWX,SOUTHWEST GAS HOLDINGS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Gas Utilities — 1.0%,Spire Inc.,"5,596","3,25,743","35,90,853",,spire,SR,SPIRE INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,AngioDynamics Inc.,"19,660","1,84,116",,,angiodynamics,ANGO,ANGIODYNAMICS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Antares Pharma Inc.,"64,781","1,83,330",,,antares pharma,ANTAR2,ANTARES PHARMA INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,AtriCure Inc.,"5,904","2,64,086",,,atricure,ATRC,ATRICURE INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Atrion Corp.,274,"1,73,091",,,atrion,ATRIO,ATRION CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Avanos Medical Inc.,"5,717","1,85,231",,,avanos medical,AVNS,AVANOS MEDICAL INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Axonics Modulation Technologies Inc. (a)(b),"4,149","1,75,337",,,axonics modulation technologies a b,AXONI,AXONICS MODULATION TECHNOLOGIES INC. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Cantel Medical Corp.,"3,720","1,95,226",,,cantel medical,CANTE,CANTEL MEDICAL CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Cardiovascular Systems Inc.,"5,769","1,88,473",,,cardiovascular systems,CARDI,CARDIOVASCULAR SYSTEMS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Cerus Corp. (a)(b),"25,898","1,64,970",,,cerus a b,CERUS,CERUS CORP. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,CONMED Corp.,"2,467","2,12,927",,,conmed,CNMD,CONMED CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,CryoPort Inc.,"5,396","2,99,370",,,cryoport,CYRX,CRYOPORT INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Envista Holdings Corp.,"17,049","4,09,005",,,envista,NVST,ENVISTA HOLDINGS CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,GenMark Diagnostics Inc.,"11,896","1,54,291",,,genmark diagnostics,GENMA2,GENMARK DIAGNOSTICS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Glaukos Corp.,"4,593","2,19,683",,,glaukos,GKOS,GLAUKOS CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,"Globus Medical Inc., Class A","8,573","4,84,546",,,globus medical,GMED,"GLOBUS MEDICAL INC., CLASS A"
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Haemonetics Corp.,"5,910","5,29,891",,,haemonetics,HAE,HAEMONETICS CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Heska Corp.,"1,920","1,98,912",,,heska,HESKA,HESKA CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Hill-Rom Holdings Inc.,"8,264","7,75,081",,,hill rom,HILLR,HILL-ROM HOLDINGS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,ICU Medical Inc.,"1,041","2,08,450",,,icu medical,ICUI,ICU MEDICAL INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Inogen Inc. (a)(b),"5,750","1,73,822",,,inogen a b,INOGE2,INOGEN INC. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Integer Holdings Corp.,"2,763","1,91,365",,,integer,ITGR,INTEGER HOLDINGS CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,iRhythm Technologies Inc. (a)(b),"2,604","5,73,349",,,irhythm technologies a b,IRHYT,IRHYTHM TECHNOLOGIES INC. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,LeMaitre Vascular Inc.,"6,074","1,96,069",,,lemaitre vascular,LMAT,LEMAITRE VASCULAR INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,LivaNova PLC,"4,493","2,10,722",,,livanova,LIVN,LIVANOVA PLC
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Merit Medical Systems Inc.,"7,397","3,63,193",,,merit medical systems,MMSI,MERIT MEDICAL SYSTEMS INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Neogen Corp.,"4,297","3,27,431",,,neogen,NG2.SG,NEOGEN CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Nevro Corp.,"3,316","4,56,083",,,nevro,NEVRO,NEVRO CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Novocure Ltd.,"8,481","7,01,803",,,novocure,NVCR,NOVOCURE LTD.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,NuVasive Inc.,"5,189","2,70,503",,,nuvasive,NUVAS,NUVASIVE INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,OraSure Technologies Inc.,"13,866","1,62,509",,,orasure technologies,OSUR,ORASURE TECHNOLOGIES INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Orthofix Medical Inc.,"5,846","1,77,368",,,orthofix medical,OFIX,ORTHOFIX MEDICAL INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,OrthoPediatrics Corp.,"3,253","1,63,951",,,orthopediatrics,KIDS,ORTHOPEDIATRICS CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Penumbra Inc. (a)(b),"3,891","8,13,803",,,penumbra a b,PENUM,PENUMBRA INC. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Quidel Corp.,"4,254","7,48,534",,,quidel,QL1A.SG,QUIDEL CORP.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Shockwave Medical Inc.,"4,273","2,71,506",,,shockwave medical,SHOCK,SHOCKWAVE MEDICAL INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Silk Road Medical Inc.,"3,747","2,28,492",,,silk road medical,SILKR,SILK ROAD MEDICAL INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,STAAR Surgical Co.,"4,422","2,12,035",,,staar surgical,STAA,STAAR SURGICAL CO.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Tactile Systems Technology Inc.,"4,970","1,90,997",,,tactile systems technology,TCMD,TACTILE SYSTEMS TECHNOLOGY INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Tandem Diabetes Care Inc. (a)(b),"6,768","7,62,889",,,tandem diabetes care a b,TANDE2,TANDEM DIABETES CARE INC. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Vapotherm Inc.,"6,077","1,89,055",,,vapotherm,VAPOT,VAPOTHERM INC.
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Varex Imaging Corp. (a)(b),"15,101","1,67,470",,,varex imaging a b,VAREX2,VAREX IMAGING CORP. (A)(B)
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,31/08/20,Health Care Equipment & Supplies — 3.5%,Wright Medical Group NV,"8,002","2,41,900","1,30,00,865",,wright medical,WRIGH2,WRIGHT MEDICAL GROUP NV
