etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker,name_normalized_old
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Advanced Micro Devices Inc. (a)(b),"12,330","2,26,009",,,advanced micro devices a b,ADVAN2,ADVANCED MICRO DEVICES INC. (A)(B)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Aetna Inc.,"4,590","8,64,710",,,aetna,AETNA,AETNA INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Affiliated Managers Group Inc.,450,"72,005",,,affiliated managers,AMG,AFFILIATED MANAGERS GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Aflac Inc.,"13,500","6,28,290",,,aflac,AFL,AFLAC INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AGCO Corp.,810,"51,046",,,agco,AGCO,AGCO CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Agilent Technologies Inc.,"5,220","3,44,729",,,agilent technologies,A,AGILENT TECHNOLOGIES INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AGNC Investment Corp.,"5,040","98,129",,,agnc investment,AGNC,AGNC INVESTMENT CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Akamai Technologies Inc.,"2,160","1,62,562",,,akamai technologies,AKAM,AKAMAI TECHNOLOGIES INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Albemarle Corp.,"2,610","2,45,862",,,albemarle,ALB,ALBEMARLE CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Alexandria Real Estate Equities Inc.,"1,710","2,17,922",,,alexandria real estate equities,ARE,ALEXANDRIA REAL ESTATE EQUITIES INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Alexion Pharmaceuticals Inc.(b),"2,520","3,35,059",,,alexion pharmaceuticals b,ALEXI2,ALEXION PHARMACEUTICALS INC.(B)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Align Technology Inc.,"1,170","4,17,280",,,align technology,ALGN,ALIGN TECHNOLOGY INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Alkermes PLC,"1,440","63,144",,,alkermes,ALKS,ALKERMES PLC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Alleghany Corp.,270,"1,69,903",,,alleghany,ALLEG,ALLEGHANY CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Allegion PLC,990,"80,725",,,allegion,ALLE,ALLEGION PLC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Allergan PLC,"4,320","7,95,269",,,allergan,ALLER,ALLERGAN PLC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Alliance Data Systems Corp.,810,"1,82,153",,,alliance data systems,LID.SG,ALLIANCE DATA SYSTEMS CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Allstate Corp. (The),"4,320","4,10,918",,,allstate the,ALL,ALLSTATE CORP. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Ally Financial Inc.,"10,980","2,93,825",,,ally financial,ALLY,ALLY FINANCIAL INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Alnylam Pharmaceuticals Inc.,810,"76,950",,,alnylam pharmaceuticals,ALNY,ALNYLAM PHARMACEUTICALS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Alphabet Inc., Class A","3,510","43,07,542",,,alphabet,GOOG,"ALPHABET INC., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Alphabet Inc., Class C, NVS","3,330","40,53,476",,,alphabet,GOOG,"ALPHABET INC., CLASS C, NVS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Altria Group Inc.,"23,670","13,88,956",,,altria,MO,ALTRIA GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Amazon.com Inc.,"4,860","86,38,358",,,amazon com,AMZN,AMAZON.COM INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AMERCO,540,"2,03,623",,,amerco,AMERC,AMERCO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,American Express Co.,"9,900","9,85,248",,,american express,AXP,AMERICAN EXPRESS CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,American International Group Inc.,"15,300","8,44,713",,,american international,AIG,AMERICAN INTERNATIONAL GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,American Tower Corp.,"5,130","7,60,471",,,american tower,AMTG.VI,AMERICAN TOWER CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,American Water Works Co. Inc.,"12,240","10,80,180",,,american water works,AWK,AMERICAN WATER WORKS CO. INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Ameriprise Financial Inc.,"1,710","2,49,096",,,ameriprise financial,AMP,AMERIPRISE FINANCIAL INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AmerisourceBergen Corp.,"2,340","1,91,482",,,amerisourcebergen,ABC.VI,AMERISOURCEBERGEN CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AMETEK Inc.,"3,600","2,80,080",,,ametek,AME,AMETEK INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Amgen Inc.,"7,920","15,56,676",,,amgen,AMGN,AMGEN INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Amphenol Corp., Class A","1,440","1,34,654",,,amphenol,APH,"AMPHENOL CORP., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Analog Devices Inc.,"5,670","5,45,114",,,analog devices,ADI,ANALOG DEVICES INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Andeavor,"3,690","5,53,721",,,andeavor,ANDEA,ANDEAVOR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Annaly Capital Management Inc.,"19,620","2,10,326",,,annaly capital management,NLY,ANNALY CAPITAL MANAGEMENT INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Anthem Inc.,"3,650","9,23,450",,,anthem,ANTHE,ANTHEM INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AO Smith Corp.,"1,980","1,17,869",,,ao smith,AOSMI,AO SMITH CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Aon PLC,"3,600","5,16,780",,,aon,AON,AON PLC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Apple Inc.,"58,050","1,10,46,334",,,apple,AAPL,APPLE INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Applied Materials Inc.,"12,510","6,08,361",,,applied materials,AMAT,APPLIED MATERIALS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Arch Capital Group Ltd.,"2,430","74,261",,,arch capital,ACGL,ARCH CAPITAL GROUP LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Arista Networks Inc.,540,"1,38,094",,,arista networks,ANET,ARISTA NETWORKS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Arrow Electronics Inc.,360,"27,302",,,arrow electronics,ARW,ARROW ELECTRONICS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Assurant Inc.,720,"79,416",,,assurant,AIZ,ASSURANT INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AT&T Inc.,"82,487","26,37,109",,,at and t,T,AT&T INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Atmos Energy Corp.,"11,970","10,99,684",,,atmos energy,ATO,ATMOS ENERGY CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Autodesk Inc.,"3,060","3,93,026",,,autodesk,ADSK,AUTODESK INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Autoliv Inc.,900,"92,214",,,autoliv,ALV,AUTOLIV INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Automatic Data Processing Inc.,"6,390","8,62,586",,,automatic data processing,ADP,AUTOMATIC DATA PROCESSING INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AutoZone Inc.,270,"1,90,493",,,autozone,AZO,AUTOZONE INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,AvalonBay Communities Inc.,"1,800","3,18,330",,,avalonbay communities,AVB,AVALONBAY COMMUNITIES INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Avery Dennison Corp.,"2,250","2,58,030",,,avery dennison,AVY,AVERY DENNISON CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Axalta Coating Systems Ltd.,"7,650","2,31,413",,,axalta coating systems,AXTA,AXALTA COATING SYSTEMS LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Axis Capital Holdings Ltd.,990,"55,994",,,axis capital,AXS,AXIS CAPITAL HOLDINGS LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Baker Hughes a GE Co.,"19,350","6,69,123",,,baker hughes a ge,0RR8.L,BAKER HUGHES A GE CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Ball Corp.,"3,150","1,22,756",,,ball,BALL,BALL CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Bank of America Corp.,"1,10,070","33,98,962",,,bank of america,BAC,BANK OF AMERICA CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Bank of New York Mellon Corp. (The),"10,620","5,67,851",,,bank of new york mellon the,BANKO,BANK OF NEW YORK MELLON CORP. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Baxter International Inc.,"6,136","4,44,553",,,baxter international,BAX,BAXTER INTERNATIONAL INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,BB&T Corp.,"8,100","4,11,561",,,bb and t,BBTCO,BB&T CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Becton Dickinson and Co.,"3,258","8,15,705",,,becton dickinson and,BDX.VI,BECTON DICKINSON AND CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Berkshire Hathaway Inc., Class B","12,330","24,39,737",,,berkshire hathaway,BRKB,"BERKSHIRE HATHAWAY INC., CLASS B"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Best Buy Co. Inc.,"2,880","2,16,086",,,best buy,BBY,BEST BUY CO. INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Biogen Inc.,"2,160","7,22,239",,,biogen,BIIB,BIOGEN INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,BioMarin Pharmaceutical Inc.,990,"99,554",,,biomarin pharmaceutical,BMRN,BIOMARIN PHARMACEUTICAL INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,BlackRock Inc.,"1,652","8,30,560",,,blackrock,BLK,BLACKROCK INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Boeing Co. (The),"7,020","25,01,226",,,boeing the,BA,BOEING CO. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Booking Holdings Inc.,630,"12,78,094",,,booking,BKNG,BOOKING HOLDINGS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,BorgWarner Inc.,"1,620","74,552",,,borgwarner,BWA,BORGWARNER INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Boston Properties Inc.,990,"1,24,275",,,boston properties,0HOX.L,BOSTON PROPERTIES INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Boston Scientific Corp.,"18,090","6,08,005",,,boston scientific,BSX,BOSTON SCIENTIFIC CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Brighthouse Financial Inc.,"1,699","73,788",,,brighthouse financial,BHF,BRIGHTHOUSE FINANCIAL INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Bristol-Myers Squibb Co.,"19,170","11,26,237",,,bristol myers squibb,BMY,BRISTOL-MYERS SQUIBB CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Broadcom Inc.,"5,220","11,57,639",,,broadcom,AVGO,BROADCOM INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Brown-Forman Corp., Class B, NVS","4,095","2,17,936",,,brown forman,BFB,"BROWN-FORMAN CORP., CLASS B, NVS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CA Inc.,"4,950","2,18,840",,,ca,CAN,CA INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Capital One Financial Corp.,"6,840","6,45,149",,,capital one financial,COF,CAPITAL ONE FINANCIAL CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cardinal Health Inc.,"4,230","2,11,289",,,cardinal health,CAH,CARDINAL HEALTH INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CarMax Inc.,"2,430","1,81,472",,,carmax,KMX,CARMAX INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Caterpillar Inc.,"7,920","11,38,896",,,caterpillar,CAT,CATERPILLAR INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"CBRE Group Inc., Class A","7,020","3,49,596",,,cbre,CBRE,"CBRE GROUP INC., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"CBS Corp., Class B, NVS",540,"28,442",,,cbs,CBSCO2,"CBS CORP., CLASS B, NVS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Celgene Corp.,"8,010","7,21,621",,,celgene,CELGE,CELGENE CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Centene Corp.,"2,250","2,93,243",,,centene,CNC,CENTENE CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CenturyLink Inc.,"10,170","1,90,891",,,centurylink,CENTU,CENTURYLINK INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cerner Corp.,"4,950","3,07,296",,,cerner,CERNE,CERNER CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CH Robinson Worldwide Inc.,"1,530","1,41,112",,,ch robinson worldwide,CHRW,CH ROBINSON WORLDWIDE INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Charles Schwab Corp. (The),"11,340","5,79,020",,,charles schwab the,SCHW,CHARLES SCHWAB CORP. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Charter Communications Inc., Class A","2,208","6,72,513",,,charter communications,CHTR,"CHARTER COMMUNICATIONS INC., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Chemours Co. (The),"3,600","1,64,916",,,chemours the,CC,CHEMOURS CO. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cheniere Energy Inc.,"14,130","8,97,255",,,cheniere energy,LNG,CHENIERE ENERGY INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Chipotle Mexican Grill Inc.,540,"2,34,176",,,chipotle mexican grill,CMG,CHIPOTLE MEXICAN GRILL INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Chubb Ltd.,"4,860","6,79,039",,,chubb,CB,CHUBB LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Church & Dwight Co. Inc.,"2,520","1,40,868",,,church and dwight,CHD,CHURCH & DWIGHT CO. INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cigna Corp.,"3,240","5,81,321",,,cigna,CI,CIGNA CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cincinnati Financial Corp.,"1,440","1,08,907",,,cincinnati financial,CINF,CINCINNATI FINANCIAL CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cintas Corp.,"1,710","3,49,661",,,cintas,CTAS,CINTAS CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cisco Systems Inc.,"60,660","25,65,311",,,cisco systems,CSCO,CISCO SYSTEMS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CIT Group Inc.,"4,230","2,23,894",,,cit,PJ4A.SG,CIT GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Citigroup Inc.,"30,420","21,86,894",,,citigroup,C,CITIGROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Citizens Financial Group Inc.,"6,660","2,64,935",,,citizens financial,CFG,CITIZENS FINANCIAL GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Citrix Systems Inc.,"2,070","2,27,638",,,citrix systems,CITRI,CITRIX SYSTEMS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Clorox Co. (The),"1,260","1,70,314",,,clorox the,CLX,CLOROX CO. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CME Group Inc.,"3,240","5,15,549",,,cme,CME,CME GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Coca-Cola Co. (The),"51,120","23,83,726",,,coca cola the,KO,COCA-COLA CO. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Cognizant Technology Solutions Corp., Class A","8,550","6,96,825",,,cognizant technology solutions,CTSH,"COGNIZANT TECHNOLOGY SOLUTIONS CORP., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Colgate-Palmolive Co.,"10,440","6,99,584",,,colgate palmolive,CL,COLGATE-PALMOLIVE CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Comcast Corp., Class A","53,910","19,28,900",,,comcast,CMCSA,"COMCAST CORP., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Comerica Inc.,"1,620","1,57,043",,,comerica,CMA,COMERICA INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Consolidated Edison Inc.,"11,160","8,80,859",,,consolidated edison,ED,CONSOLIDATED EDISON INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Constellation Brands Inc., Class A","2,790","5,86,542",,,constellation brands,STZ,"CONSTELLATION BRANDS INC., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cooper Companies Inc. (The),540,"1,40,670",,,cooper companies the,COOPE,COOPER COMPANIES INC. (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Corning Inc.,"9,540","3,16,537",,,corning,GLW,CORNING INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CoStar Group Inc.(b),"1,080","4,49,118",,,costar b,COSTA,COSTAR GROUP INC.(B)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Costco Wholesale Corp.,"6,390","13,97,557",,,costco wholesale,COST,COSTCO WHOLESALE CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Coty Inc., Class A","9,360","1,25,518",,,coty,COTY,"COTY INC., CLASS A"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Crown Castle International Corp.,"4,950","5,48,608",,,crown castle international,0I4W.L,CROWN CASTLE INTERNATIONAL CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CSX Corp.,"10,530","7,44,260",,,csx,CSX,CSX CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Cummins Inc.,"1,440","2,05,646",,,cummins,CMI,CUMMINS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,CVS Health Corp.,"12,780","8,28,911",,,cvs health,CVS,CVS HEALTH CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Danaher Corp.,"7,830","8,03,201",,,danaher,DHR,DANAHER CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,DaVita Inc.,"1,800","1,26,504",,,davita,DVA,DAVITA INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Deere & Co.,"3,600","5,21,244",,,deere and,DCO.SG,DEERE & CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"Dell Technologies Inc., Class V","2,790","2,58,131",,,dell technologies class v,DELL,"DELL TECHNOLOGIES INC., CLASS V"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,DENTSPLY SIRONA Inc.,"3,240","1,55,876",,,dentsply sirona,XRAY,DENTSPLY SIRONA INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Diamondback Energy Inc.,"4,500","5,93,775",,,diamondback energy,FANG,DIAMONDBACK ENERGY INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Digital Realty Trust Inc.,"1,365","1,65,738",,,digital realty trust,DLR,DIGITAL REALTY TRUST INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Discover Financial Services,"4,860","3,47,053",,,discover financial services,DISCO,DISCOVER FINANCIAL SERVICES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,"DISH Network Corp., Class A(a)(b)","2,160","68,170",,,dish network a b,DISHN2,"DISH NETWORK CORP., CLASS A(A)(B)"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Dollar General Corp.,"3,690","3,62,173",,,dollar general,DG,DOLLAR GENERAL CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Dollar Tree Inc.,"3,420","3,12,178",,,dollar tree,DLTR,DOLLAR TREE INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Domino’s Pizza Inc.,630,"1,65,476",,,domino s pizza,DPZ,DOMINO’S PIZZA INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Dover Corp.,"2,340","1,94,173",,,dover,DOV,DOVER CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,DowDuPont Inc.,"20,070","13,80,214",,,dowdupont,DOWDU,DOWDUPONT INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,DR Horton Inc.,"4,770","2,08,449",,,dr horton,DHI.MX,DR HORTON INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,DXC Technology Co.,"4,500","3,81,330",,,dxc technology,DXC,DXC TECHNOLOGY CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,E*TRADE Financial Corp.,"2,430","1,45,338",,,e trade financial,ETRAD2,E*TRADE FINANCIAL CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Eaton Corp. PLC,"5,760","4,79,059",,,eaton,ETN,EATON CORP. PLC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,eBay Inc.,"11,970","4,00,396",,,ebay,EBAY,EBAY INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Ecolab Inc.,"6,480","9,11,736",,,ecolab,ECL,ECOLAB INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Edison International,"9,540","6,35,650",,,edison international,EIX,EDISON INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Edwards Lifesciences Corp.,"2,880","4,10,256",,,edwards lifesciences,EW,EDWARDS LIFESCIENCES CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Electronic Arts Inc.,"3,510","4,51,912",,,electronic arts,EA,ELECTRONIC ARTS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Eli Lilly & Co.,"11,520","11,38,291",,,eli lilly and,LLY.SG,ELI LILLY & CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Emerson Electric Co.,"8,640","6,24,499",,,emerson electric,EMR,EMERSON ELECTRIC CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Equifax Inc.,"1,980","2,48,490",,,equifax,EFX,EQUIFAX INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Equinix Inc.,720,"3,16,282",,,equinix,EQIX,EQUINIX INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/18,United States — 53.5%,Equity Residential,"5,490","3,59,211",,,equity residential,EQR,EQUITY RESIDENTIAL
