etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,name_normalized,company_ticker,name_normalized_old
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Saudi Arabia — 0.5%,Saudi British Bank (The),"23,175","1,90,324",,,saudi british bank the,SAUDI2,SAUDI BRITISH BANK (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Saudi Arabia — 0.5%,Saudi National Bank (The),"52,032","7,63,055",,,saudi national bank the,SAUDI3,SAUDI NATIONAL BANK (THE)
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Saudi Arabia — 0.5%,Saudi Telecom Co.,"12,772","4,55,935",,,saudi telecom,7010,SAUDI TELECOM CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Saudi Arabia — 0.5%,Yanbu National Petrochemical Co.,"13,493","2,45,771","41,26,037",,yanbu national petrochemical,2290.SR,YANBU NATIONAL PETROCHEMICAL CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,Ascendas REIT,"57,902","1,33,247",,,ascendas reit,A17U.SI,ASCENDAS REIT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,City Developments Ltd.,"61,800","3,11,750",,,city developments,CDE.SG,CITY DEVELOPMENTS LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,DBS Group Holdings Ltd.,"20,600","4,60,953",,,dbs,D05,DBS GROUP HOLDINGS LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,Genting Singapore Ltd.,"2,16,300","1,29,066",,,genting singapore,G13,GENTING SINGAPORE LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,Oversea-Chinese Banking Corp. Ltd.,"34,800","3,14,844",,,oversea chinese banking,O39,OVERSEA-CHINESE BANKING CORP. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,Singapore Telecommunications Ltd.,"2,54,800","4,27,067",,,singapore telecommunications,Z74,SINGAPORE TELECOMMUNICATIONS LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,United Overseas Bank Ltd.,"5,100","98,601",,,united overseas bank,U11,UNITED OVERSEAS BANK LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Singapore — 0.2%,UOL Group Ltd.,"30,900","1,66,074","20,41,602",,uol,UOLGY,UOL GROUP LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Discovery Ltd.,"15,450","1,24,011",,,discovery,DSY,DISCOVERY LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,FirstRand Ltd.,"70,761","2,62,542",,,firstrand,FSR,FIRSTRAND LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Gold Fields Ltd.,"16,995","1,67,838",,,gold fields,GFI,GOLD FIELDS LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Growthpoint Properties Ltd.,"2,06,000","2,07,388",,,growthpoint properties,G5JA.SG,GROWTHPOINT PROPERTIES LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Impala Platinum Holdings Ltd.,"11,227","2,02,383",,,impala platinum,IMPUY,IMPALA PLATINUM HOLDINGS LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Kumba Iron Ore Ltd.,"4,944","2,62,300",,,kumba iron ore,KIO,KUMBA IRON ORE LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,MTN Group Ltd.,"25,235","1,81,256",,,mtn,MTN,MTN GROUP LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,"Naspers Ltd., Class N","5,871","11,32,987",,,naspers class n,NPN,"NASPERS LTD., CLASS N"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Nedbank Group Ltd.,"9,600","1,10,992",,,nedbank,NED,NEDBANK GROUP LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,NEPI Rockcastle PLC,"27,090","1,83,235",,,nepi rockcastle,NRP,NEPI ROCKCASTLE PLC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Northam Platinum Ltd.,"29,705","4,67,771",,,northam platinum,NORTH3,NORTHAM PLATINUM LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Old Mutual Ltd.,"1,26,896","1,11,901",,,old mutual,OMU,OLD MUTUAL LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Reinet SCA,"6,386","1,24,558",,,reinet sca,REINE,REINET SCA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Sanlam Ltd.,"20,394","80,567",,,sanlam,SLM,SANLAM LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Africa — 0.4%,Standard Bank Group Ltd.,"14,111","1,18,929","37,38,658",,standard bank,SBK,STANDARD BANK GROUP LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Amorepacific Corp.,"1,133","2,18,413",,,amorepacific,90430,AMOREPACIFIC CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Celltrion Healthcare Co. Ltd.,"1,779","1,66,489",,,celltrion healthcare,CELLT,CELLTRION HEALTHCARE CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Celltrion Inc.,"1,402","3,09,500",,,celltrion,68270,CELLTRION INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,CJ ENM Co. Ltd.,"1,236","1,75,541",,,cj enm,CJENM,CJ ENM CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Coway Co. Ltd.,"1,545","1,15,074",,,coway,21240,COWAY CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,GS Engineering & Construction Corp.,"5,253","2,01,475",,,gs engineering and construction,GSENG2,GS ENGINEERING & CONSTRUCTION CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Hana Financial Group Inc.,"4,968","1,87,436",,,hana financial,86790,HANA FINANCIAL GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,HLB Inc.,"2,554","80,184",,,hlb,28300,HLB INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Hotel Shilla Co. Ltd.,"1,339","1,08,974",,,hotel shilla,008770.KS,HOTEL SHILLA CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Hyundai Heavy Industries Holdings Co. Ltd.,"4,223","2,51,865",,,hyundai heavy industries,HYUND10,HYUNDAI HEAVY INDUSTRIES HOLDINGS CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Hyundai Mobis Co. Ltd.,"1,236","2,87,166",,,hyundai mobis,HYUND2,HYUNDAI MOBIS CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Hyundai Motor Co.,"2,266","4,31,254",,,hyundai motor,HYMLF,HYUNDAI MOTOR CO.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Industrial Bank Korea,"14,214","1,27,176",,,industrial bank korea,INDUS2,INDUSTRIAL BANK KOREA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Kakao Corp.,"4,223","5,40,607",,,kakao,35720,KAKAO CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Kangwon Land Inc.,"7,725","1,73,718",,,kangwon land,035250.KS,KANGWON LAND INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,KB Financial Group Inc.,"5,266","2,33,894",,,kb financial,105560,KB FINANCIAL GROUP INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Kia Corp.,"4,017","2,93,364",,,kia,000270.KS,KIA CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Korea Aerospace Industries Ltd.,"3,456","97,529",,,korea aerospace industries,047810.KS,KOREA AEROSPACE INDUSTRIES LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,KT&G Corp.,"5,150","3,68,687",,,kt and g,33780,KT&G CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,LG Chem Ltd.,382,"2,80,580",,,lg chem,51910,LG CHEM LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,LG Electronics Inc.,"1,957","2,68,068",,,lg electronics,LGLG.SG,LG ELECTRONICS INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,LG Household & Health Care Ltd.,206,"2,61,295",,,lg household and health care,LGHOU,LG HOUSEHOLD & HEALTH CARE LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,NAVER Corp.,"1,689","6,36,586",,,naver,35420,NAVER CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,NCSoft Corp.,414,"2,96,931",,,ncsoft,036570.KS,NCSOFT CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung Biologics Co. Ltd.,412,"3,18,751",,,samsung biologics,207940,SAMSUNG BIOLOGICS CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung C&T Corp.,"1,957","2,41,074",,,samsung c and t,28260,SAMSUNG C&T CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung Electronics Co. Ltd.,"65,204","44,55,806",,,samsung electronics,5930,SAMSUNG ELECTRONICS CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung Engineering Co. Ltd.,"9,682","1,96,824",,,samsung engineering,SAMSU7,SAMSUNG ENGINEERING CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung Fire & Marine Insurance Co. Ltd.,824,"1,53,716",,,samsung fire and marine insurance,SAMSU,SAMSUNG FIRE & MARINE INSURANCE CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung Life Insurance Co. Ltd.,"3,811","2,50,063",,,samsung life insurance,SAMSU2,SAMSUNG LIFE INSURANCE CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung SDI Co. Ltd.,824,"5,31,924",,,samsung sdi,6400,SAMSUNG SDI CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Samsung SDS Co. Ltd.,"1,133","1,80,006",,,samsung sds,18260,SAMSUNG SDS CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,Shinhan Financial Group Co. Ltd.,"6,493","2,20,068",,,shinhan financial,55550,SHINHAN FINANCIAL GROUP CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,SK Hynix Inc.,"7,725","7,56,249",,,sk hynix,660,SK HYNIX INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,SK Inc.,"1,648","3,84,614",,,sk,34730,SK INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,South Korea — 1.6%,SK Telecom Co. Ltd.,866,"2,26,835","1,40,27,736",,sk telecom,17670,SK TELECOM CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Aena SME SA,"1,442","2,29,634",,,aena sme,AENA,AENA SME SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Amadeus IT Group SA,"7,725","5,06,611",,,amadeus it,AMS,AMADEUS IT GROUP SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Banco Bilbao Vizcaya Argentaria SA,"97,335","6,23,088",,,banco bilbao vizcaya argentaria,BBVA,BANCO BILBAO VIZCAYA ARGENTARIA SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Banco Santander SA,"2,44,584","8,95,948",,,banco santander,SAN,BANCO SANTANDER SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,CaixaBank SA,"63,757","1,89,352",,,caixabank,CABK,CAIXABANK SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Cellnex Telecom SA,"5,877","3,83,278",,,cellnex telecom,CLNX,CELLNEX TELECOM SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Enagas SA,"7,009","1,60,979",,,enagas,ENGE.XD,ENAGAS SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Ferrovial SA,"11,664","3,46,131",,,ferrovial,FER,FERROVIAL SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Iberdrola SA,"39,025","4,69,667",,,iberdrola,IBE,IBERDROLA SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Industria de Diseno Textil SA,"17,510","5,93,876",,,industria de diseno textil,ITXE.XD,INDUSTRIA DE DISENO TEXTIL SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Red Electrica Corp. SA,"9,559","1,89,352",,,red electrica,REE.VI,RED ELECTRICA CORP. SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Siemens Gamesa Renewable Energy SA,"6,283","1,75,226",,,siemens gamesa renewable energy,SIEME2,SIEMENS GAMESA RENEWABLE ENERGY SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Spain — 0.6%,Telefonica SA,"92,870","4,24,866","51,88,008",,telefonica,TEF,TELEFONICA SA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,Alfa Laval AB,"7,064","2,94,999",,,alfa laval ab,ALFA.ST,ALFA LAVAL AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Assa Abloy AB, Class","16,892","5,41,832",,,assa abloy ab class,ALZC.F,"ASSA ABLOY AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Atlas Copco AB, Class","5,359","3,62,938",,,atlas copco ab class,ATCO-B.ST,"ATLAS COPCO AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Atlas Copco AB, Class","8,890","5,05,471",,,atlas copco ab class,ATCO-B.ST,"ATLAS COPCO AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,Boliden AB,"14,214","5,53,947",,,boliden ab,BOL.ST,BOLIDEN AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Epiroc AB, Class","9,373","2,18,341",,,epiroc ab class,3AD1.F,"EPIROC AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,Evolution AB,"2,472","4,30,129",,,evolution ab,EVO.ST,EVOLUTION AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"H & M Hennes & Mauritz AB, Class","13,184","2,75,634",,,h and m hennes and mauritz ab class,HM-B.ST,"H & M HENNES & MAURITZ AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Hexagon AB, Class","29,561","4,89,341",,,hexagon ab class,HEXA-B.ST,"HEXAGON AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,ICA Gruppen AB,"3,502","1,73,098",,,ica gruppen ab,ICAGR,ICA GRUPPEN AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Industrivarden AB, Class","8,652","3,31,198",,,industrivarden ab class,IDDTF,"INDUSTRIVARDEN AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Investor AB, Class","41,097","10,17,748",,,investor ab class,INVE-B.ST,"INVESTOR AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Kinnevik AB, Class","5,768","2,51,461",,,kinnevik ab class,KINV-B.ST,"KINNEVIK AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Nibe Industrier AB, Class","22,454","2,68,325",,,nibe industrier ab class,NIBE-B.ST,"NIBE INDUSTRIER AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,Sandvik AB,"18,477","4,81,812",,,sandvik ab,SAND.ST,SANDVIK AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Skandinaviska Enskilda Banken AB, Class","15,476","2,09,312",,,skandinaviska enskilda banken ab class,SEB-C.ST,"SKANDINAVISKA ENSKILDA BANKEN AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Skanska AB, Class","6,901","1,94,813",,,skanska ab class,SKA-B.ST,"SKANSKA AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Svenska Cellulosa AB SCA, Class","11,639","2,16,487",,,svenska cellulosa ab sca class,SCABY,"SVENSKA CELLULOSA AB SCA, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Svenska Handelsbanken AB, Class","12,051","1,35,806",,,svenska handelsbanken ab class,SHB-B.ST,"SVENSKA HANDELSBANKEN AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,Swedish Match AB,"25,750","2,30,590",,,swedish match ab,SWEDI,SWEDISH MATCH AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Telefonaktiebolaget LM Ericsson, Class","31,930","3,68,286",,,telefonaktiebolaget lm ericsson class,TELEF5,"TELEFONAKTIEBOLAGET LM ERICSSON, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,Telia Co. AB,"60,770","2,66,556",,,telia ab,TELIAH.XD,TELIA CO. AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Sweden — 1.0%,"Volvo AB, Class","25,132","5,92,657","84,10,781",,volvo ab class,VOLVF,"VOLVO AB, CLASS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"ABB Ltd., Registered","23,278","8,51,005",,,abb registered,ABBLT2,"ABB LTD., REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Adecco Group AG, Registered","2,781","1,66,543",,,adecco registered,UBS,"ADECCO GROUP AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,Alcon Inc.,"5,253","3,82,414",,,alcon,ALC,ALCON INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Cie. Financiere Richemont SA, Class, Registered","7,210","9,22,658",,,cie financiere richemont class registered,CFRZ.XC,"CIE. FINANCIERE RICHEMONT SA, CLASS, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Coca-Cola HBC AG, Class DI","6,798","2,56,712",,,coca cola hbc class di,CCKC.F,"COCA-COLA HBC AG, CLASS DI"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Credit Suisse Group AG, Registered","39,346","3,95,006",,,credit suisse registered,UBS,"CREDIT SUISSE GROUP AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"EMS-Chemie Holding AG, Registered",103,"1,14,182",,,ems chemie holding registered,UBS,"EMS-CHEMIE HOLDING AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Geberit AG, Registered",412,"3,38,284",,,geberit registered,UBS,"GEBERIT AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Givaudan SA, Registered",152,"7,58,669",,,givaudan registered,GIVAU2,"GIVAUDAN SA, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,Julius Baer Group Ltd.,"3,811","2,51,534",,,julius baer,JBAXY,JULIUS BAER GROUP LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Kuehne Nagel International AG, Registered",824,"2,77,962",,,kuehne nagel international registered,KUEHN5,"KUEHNE NAGEL INTERNATIONAL AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Logitech International SA, Registered","2,987","3,28,180",,,logitech international registered,LOGI,"LOGITECH INTERNATIONAL SA, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Lonza Group AG, Registered",618,"4,81,191",,,lonza registered,UBS,"LONZA GROUP AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Nestle SA, Registered","37,183","47,08,470",,,nestle registered,UBS,"NESTLE SA, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Novartis AG, Registered","26,986","24,95,622",,,novartis registered,NVS,"NOVARTIS AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,Partners Group Holding AG,206,"3,51,923",,,partners holding,PGHN,PARTNERS GROUP HOLDING AG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Roche Holding AG, NVS","9,167","35,41,323",,,roche holding,RO,"ROCHE HOLDING AG, NVS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Schindler Holding AG, Participation Certificates, NVS","1,236","4,00,137",,,schindler holding participation certificates,SCHIN,"SCHINDLER HOLDING AG, PARTICIPATION CERTIFICATES, NVS"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"SGS SA, Registered",103,"3,33,377",,,sgs registered,UBS,"SGS SA, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,Siemens Energy AG,"8,980","2,44,299",,,siemens energy,SMNEY,SIEMENS ENERGY AG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Sika AG, Registered","2,781","9,79,664",,,sika registered,UBS,"SIKA AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Sonova Holding AG, Registered",621,"2,43,826",,,sonova holding registered,SONVY,"SONOVA HOLDING AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,STMicroelectronics NV,"10,609","4,36,600",,,stmicroelectronics,STMPA,STMICROELECTRONICS NV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Straumann Holding AG, Registered",103,"1,90,964",,,straumann holding registered,QS51.F,"STRAUMANN HOLDING AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Swiss Life Holding AG, Registered",412,"2,12,511",,,swiss life holding registered,SZLMY,"SWISS LIFE HOLDING AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,Swiss Re AG,"3,708","3,36,169",,,swiss re,SREN,SWISS RE AG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"Temenos AG, Registered","1,751","2,78,144",,,temenos registered,UBS,"TEMENOS AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,"UBS Group AG, Registered","44,648","7,35,610",,,ubs registered,UBS,"UBS GROUP AG, REGISTERED"
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,Vifor Pharma AG,"1,030","1,44,047",,,vifor pharma,VIFOR,VIFOR PHARMA AG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Switzerland — 2.5%,Zurich Insurance Group AG,"1,648","6,64,432","2,18,21,458",,zurich insurance,ZURN,ZURICH INSURANCE GROUP AG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Taiwan — 1.7%,Acer Inc.,"2,06,000","2,01,100",,,acer,2353,ACER INC.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Taiwan — 1.7%,Cathay Financial Holding Co. Ltd.,"3,17,253","6,17,473",,,cathay financial holding,2882,CATHAY FINANCIAL HOLDING CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Taiwan — 1.7%,China Development Financial Holding Corp.,"8,24,000","4,16,510",,,china development financial holding,CHINA15,CHINA DEVELOPMENT FINANCIAL HOLDING CORP.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Taiwan — 1.7%,China Life Insurance Co. Ltd.,"2,00,345","1,88,932",,,china life insurance,CHL.F,CHINA LIFE INSURANCE CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Taiwan — 1.7%,Chunghwa Telecom Co. Ltd.,"1,03,000","4,25,026",,,chunghwa telecom,2412,CHUNGHWA TELECOM CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Taiwan — 1.7%,CTBC Financial Holding Co. Ltd.,"5,15,400","4,22,062",,,ctbc financial holding,2891,CTBC FINANCIAL HOLDING CO. LTD.
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/21,Taiwan — 1.7%,Delta Electronics Inc.,"21,000","2,16,383",,,delta electronics,2308,DELTA ELECTRONICS INC.
