etf_ticker,etf_name,date,sector,security,shares,value,total_value,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Rexford Industrial Realty Inc.,28886,1788910,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Ryman Hospitality Properties Inc. (a),12258,1018272,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Sabra Health Care REIT Inc.,47400,758400,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,SITE Centers Corp.,46396,747440,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,SL Green Realty Corp.,19485,1365509,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Spirit Realty Capital Inc.,16207,839036,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,STAG Industrial Inc.,20432,863252,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,STORE Capital Corp.,50656,1827162,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Sunstone Hotel Investors Inc. (a),51152,592852,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Tanger Factory Outlet Centers Inc.,33220,555438,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Uniti Group Inc.,82981,1084562,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Washington REIT,47566,1195809,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Equity Real Estate Investment Trusts (REITs) — 7.4%,Xenia Hotels & Resorts Inc. (a),36184,630325,81295928,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,BJ’s Wholesale Club Holdings Inc. (a)(b),30303,1716968,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,Casey’s General Stores Inc.,6964,1424556,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,Grocery Outlet Holding Corp. (a)(b),20510,533875,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,PriceSmart Inc.,14278,1208062,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,SpartanNash Co.,25707,552701,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,Sprouts Farmers Market Inc. (a),33791,841396,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,U.S. Foods Holding Corp. (a),49744,1691296,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food & Staples Retailing — 0.8%,United Natural Foods Inc. (a),18163,668398,8637252,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Beyond Meat Inc. (a)(b),12126,1450755,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Cal-Maine Foods Inc.,15067,544823,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Darling Ingredients Inc. (a),37817,2817366,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Flowers Foods Inc.,52728,1272327,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Fresh Del Monte Produce Inc.,17174,564681,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Freshpet Inc. (a),13210,1692729,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Hain Celestial Group Inc. (The) (a),24402,912879,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Ingredion Inc.,38025,3340876,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Landec Corp. (a),50713,549222,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Post Holdings Inc. (a)(b),11291,1263576,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Sanderson Farms Inc.,2733,537035,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Simply Good Foods Co. (The) (a),20454,728571,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,TreeHouse Foods Inc. (a),16193,606752,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Food Products — 1.5%,Vital Farms Inc. (a),30585,549918,16831510,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,Chesapeake Utilities Corp.,5003,653892,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,National Fuel Gas Co.,22246,1152565,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,New Jersey Resources Corp.,32531,1214708,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,Northwest Natural Holding Co.,11583,595945,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,ONE Gas Inc.,27609,1982879,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,South Jersey Industries Inc.,49534,1228939,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,Southwest Gas Holdings Inc.,19533,1373365,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Gas Utilities — 0.9%,Spire Inc.,17566,1171652,9373945,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Alphatec Holdings Inc. (a),44078,638249,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,AngioDynamics Inc. (a),19459,550690,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,AtriCure Inc. (a),12986,956029,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Axonics Inc. (a),7197,539631,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Cardiovascular Systems Inc. (a),22885,819054,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,CONMED Corp.,5646,741546,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,CryoLife Inc. (a),21007,551224,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,CryoPort Inc. (a),9620,611543,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Envista Holdings Corp. (a),34513,1476811,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Establishment Labs Holdings Inc. (a),7449,558675,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Glaukos Corp. (a),11093,661476,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,"Globus Medical Inc., Class A (a)",15763,1286261,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Haemonetics Corp. (a),15055,944701,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Heska Corp. (a),3472,921122,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Hill-Rom Holdings Inc.,17152,2496988,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,ICU Medical Inc. (a),2666,531467,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Inari Medical Inc. (a),7711,631222,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Inogen Inc. (a),8916,527738,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Integer Holdings Corp. (a),6918,683429,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Integra LifeSciences Holdings Corp. (a),12811,963772,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Intersect ENT Inc. (a),21891,595654,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,iRhythm Technologies Inc. (a),12418,593580,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,LivaNova PLC (a),9604,794155,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Merit Medical Systems Inc. (a),15830,1136119,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Natus Medical Inc. (a),25469,675438,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Nevro Corp. (a),6527,796294,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,NuVasive Inc. (a),8968,557271,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,OraSure Technologies Inc. (a),52008,569488,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Orthofix Medical Inc. (a),22224,942298,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,OrthoPediatrics Corp. (a),8440,591644,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Outset Medical Inc. (a),13309,656001,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Penumbra Inc. (a),8074,2219946,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Quidel Corp. (a)(b),8807,1135663,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Shockwave Medical Inc. (a),8937,1914395,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,SI-BONE Inc. (a)(b),26424,645010,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Silk Road Medical Inc. (a),11839,701816,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,STAAR Surgical Co. (a),9820,1516895,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Surmodics Inc. (a),10184,611753,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Tactile Systems Technology Inc. (a),13049,580419,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Tandem Diabetes Care Inc. (a),18348,2058095,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Equipment & Supplies — 3.4%,Varex Imaging Corp. (a),23212,677094,37060656,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,1Life Healthcare Inc. (a),26303,644687,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Acadia Healthcare Co. Inc. (a),15983,1056796,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Accolade Inc. (a),13122,621720,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,AdaptHealth Corp. (a),22982,552487,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Addus HomeCare Corp. (a),10177,915116,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Amedisys Inc. (a),9101,1669578,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,AMN Healthcare Services Inc. (a),14389,1633439,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Brookdale Senior Living Inc. (a),81696,596381,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Chemed Corp.,2994,1427240,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,CorVel Corp. (a),5820,959194,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Covetrus Inc. (a),24885,562152,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Encompass Health Corp.,34211,2683853,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Ensign Group Inc. (The),11996,979713,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Fulgent Genetics Inc. (a)(b),6429,586582,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Guardant Health Inc. (a),16073,2045611,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Hanger Inc. (a),24263,579400,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,HealthEquity Inc. (a),12866,825611,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Joint Corp. (The) (a),6256,639176,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,LHC Group Inc. (a),9960,1860130,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,MEDNAX Inc. (a),17918,575347,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,ModivCare Inc. (a),5293,1044097,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,National Research Corp.,12612,681048,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Option Care Health Inc. (a),23662,632959,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Owens & Minor Inc.,20016,746197,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Patterson Companies Inc.,28727,880195,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Pennant Group Inc. (The) (a),20341,621824,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,PetIQ Inc. (a),21791,565476,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,"Premier Inc., Class A",34505,1282896,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Progyny Inc. (a),12884,719829,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,R1 RCM Inc. (a),60102,1185211,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,RadNet Inc. (a),23021,723090,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Select Medical Holdings Corp.,25452,879876,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,"Signify Health Inc., Class A (a)",20729,538747,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Surgery Partners Inc. (a),12058,593254,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Tenet Healthcare Corp. (a),15351,1156698,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,Tivity Health Inc. (a)(b),23793,553187,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Providers & Services — 3.2%,U.S. Physical Therapy Inc.,4881,573029,34791826,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Allscripts Healthcare Solutions Inc. (a),39431,605660,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Health Catalyst Inc. (a),10580,577774,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Inspire Medical Systems Inc. (a),5336,1192916,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,NextGen Healthcare Inc. (a),35218,537427,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Omnicell Inc. (a),4381,680238,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Phreesia Inc. (a),8102,579698,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Schrodinger Inc. (a),9643,575591,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Simulations Plus Inc.,12481,552908,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Health Care Technology — 0.6%,Vocera Communications Inc. (a),16082,779816,6082028,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Accel Entertainment Inc. (a),49970,575654,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Bally’s Corp. (a),11846,595143,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Boyd Gaming Corp. (a),16925,1038687,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Brinker International Inc. (a),11006,586290,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Cheesecake Factory Inc. (The) (a),12715,593155,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Choice Hotels International Inc.,4648,554785,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Churchill Downs Inc.,6315,1329307,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Dave & Buster’s Entertainment Inc. (a),16605,621359,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Everi Holdings Inc. (a),30054,683729,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Hilton Grand Vacations Inc. (a),43669,1907899,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%","Hyatt Hotels Corp., Class A (a)",7331,539488,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Jack in the Box Inc.,6107,647098,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Marriott Vacations Worldwide Corp. (a),7033,1051785,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Norwegian Cruise Line Holdings Ltd. (a)(b),75257,1944641,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Papa John’s International Inc.,4059,517644,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Penn National Gaming Inc. (a)(b),34738,2817252,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%","Planet Fitness Inc., Class A (a)",25080,2039004,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%","Scientific Games Corp./DE, Class A (a)",18813,1361121,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",SeaWorld Entertainment Inc. (a),15781,776267,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%","Shake Shack Inc., Class A (a)",8979,778928,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Six Flags Entertainment Corp. (a),17401,735018,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Texas Roadhouse Inc.,9124,866780,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Travel + Leisure Co.,22992,1259042,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Wendy’s Co. (The),47827,1100978,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Wingstop Inc.,7020,1206949,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021","Hotels, Restaurants & Leisure — 2.5%",Wyndham Hotels & Resorts Inc.,25312,1840182,27968185,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Cavco Industries Inc. (a),2276,581518,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Century Communities Inc.,8834,619263,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Ethan Allen Interiors Inc.,22503,540522,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,"GoPro Inc., Class A (a)",53378,532179,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Green Brick Partners Inc. (a),21691,542058,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Helen of Troy Ltd. (a),8393,2007522,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,iRobot Corp. (a),8545,693170,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,KB Home,23344,1004492,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Leggett & Platt Inc.,27495,1330483,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,LGI Homes Inc. (a),5806,930876,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Lovesac Co. (The) (a),9744,551121,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,MDC Holdings Inc.,10082,526785,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Meritage Homes Corp. (a),9422,1050930,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,"Purple Innovation Inc., Class A (a)(b)",21311,519988,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Skyline Champion Corp. (a),8915,559149,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Sonos Inc. (a),26425,1049865,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Taylor Morrison Home Corp. (a),29890,839610,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Tempur Sealy International Inc.,34803,1555694,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,Toll Brothers Inc.,16292,1043666,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,TopBuild Corp. (a),6451,1411414,,
ESML,iShares ESG Aware MSCI USA Small-Cap ETF,"August 31, 2021",Household Durables — 1.7%,TRI Pointe Homes Inc. (a),27141,645142,,
