ETF Ticker,ETF Name,Holding Name,Screen Category,company_ticker,name_normalized,clean200,deforestation,fossil fuel,prison,tobacco,weapons
ICLN,iShares Global Clean Energy ETF,Hanwha Solutions Corp,Clean200,9830,HANWHA SOLUTIONS CORP,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Iberdrola SA,Clean200,IBE,IBERDROLA SA,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Nordex SE Akt. nach Kapitalherabsetzung,Clean200,NORDE3,NORDEX SE AKT. NACH KAPITALHERABSETZUNG,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Orsted AS,Clean200,ORSTED.CO,ORSTED AS,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Risen Energy Co Ltd Class A,Clean200,RISEN,RISEN ENERGY CO LTD CLASS A,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,SJVN Ltd,Fossil Fuel,SJVN,SJVN LTD,0,0,1,0,0,0
ICLN,iShares Global Clean Energy ETF,SMA Solar Technology AG,Clean200,S92,SMA SOLAR TECHNOLOGY AG,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,SSE PLC,Fossil Fuel,SSE,SSE PLC,0,0,1,0,0,0
ICLN,iShares Global Clean Energy ETF,SolarEdge Technologies Inc,Clean200,SEDG,SOLAREDGE TECHNOLOGIES INC,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Sungrow Power Supply Co Ltd Class A,Clean200,SUNGR,SUNGROW POWER SUPPLY CO LTD CLASS A,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Suzlon Energy Ltd,Clean200,SUZLON,SUZLON ENERGY LTD,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Verbund AG Class A,Clean200,VERBU,VERBUND AG CLASS A,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Vestas Wind Systems AS,Clean200,VWS.CO,VESTAS WIND SYSTEMS AS,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Xinyi Solar Holdings Ltd,Clean200,968,XINYI SOLAR HOLDINGS LTD,1,0,0,0,0,0
ICLN,iShares Global Clean Energy ETF,Zorlu Enerji Elektrik Uretim AS,Fossil Fuel,ZORLU,ZORLU ENERJI ELEKTRIK URETIM AS,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,AEON Co Ltd,Deforestation,AONNF,AEON CO LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,ANZ Group Holdings Ltd,Deforestation,ANZ,ANZ GROUP HOLDINGS LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,ASICS Corp,Deforestation,7936,ASICS CORP,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Acciona SA,Clean200,ANA,ACCIONA SA,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Adidas AG,Deforestation,ADID.BD,ADIDAS AG,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Air Liquide SA,Clean200,AI.VI,AIR LIQUIDE SA,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Airbus SE,Prison; Weapons,AIR.PA,AIRBUS SE,0,0,0,1,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Aker BP ASA,Fossil Fuel,ARC.SG,AKER BP ASA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Anglo American PLC,Fossil Fuel,AAL,ANGLO AMERICAN PLC,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Astellas Pharma Inc,Clean200,4503,ASTELLAS PHARMA INC,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,AstraZeneca PLC,Clean200,AZN,ASTRAZENECA PLC,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,BAE Systems PLC,Weapons,BA.,BAE SYSTEMS PLC,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,BASF SE,Deforestation,BASFY,BASF SE,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,BP PLC,Fossil Fuel,BP.,BP PLC,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,BT Group PLC,Clean200,BT.A,BT GROUP PLC,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Barclays PLC,Deforestation,BARC,BARCLAYS PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Bayerische Motoren Werke AG,Clean200,BAMXF,BAYERISCHE MOTOREN WERKE AG,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Bayerische Motoren Werke AG Participating Preferred,Clean200,BAYER2,BAYERISCHE MOTOREN WERKE AG PARTICIPATING PREFERRED,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Brambles Ltd,Clean200,BXB,BRAMBLES LTD,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Brookfield Asset Management Ltd Ordinary Shares - Class A,Fossil Fuel,BROOK3,BROOKFIELD ASSET MANAGEMENT LTD ORDINARY SHARES - CLASS A,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Brookfield Asset Mgmt Ltd Class A,Weapons,BROOK5,BROOKFIELD ASSET MGMT LTD CLASS A,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Brookfield Corp Registered Shs -A- Limited Vtg,Fossil Fuel,BROOK4,BROOKFIELD CORP REGISTERED SHS -A- LIMITED VTG,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,CK Hutchison Holdings Ltd,Deforestation,1,CK HUTCHISON HOLDINGS LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Cameco Corp,Weapons,CCO,CAMECO CORP,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Canadian National Railway Co,Clean200,CNI,CANADIAN NATIONAL RAILWAY CO,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Capgemini SE,Prison,CAPMF,CAPGEMINI SE,0,0,0,1,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Carrefour SA,Deforestation,CA,CARREFOUR SA,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Centrica PLC,Fossil Fuel,CNA,CENTRICA PLC,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Commerzbank AG,Deforestation,CBK,COMMERZBANK AG,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Commonwealth Bank of Australia,Deforestation,CBA,COMMONWEALTH BANK OF AUSTRALIA,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Compagnie de Saint-Gobain SA,Deforestation,GOB.SG,COMPAGNIE DE SAINT-GOBAIN SA,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Compass Group PLC,Deforestation,CPG,COMPASS GROUP PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,DBS Group Holdings Ltd,Deforestation,D05,DBS GROUP HOLDINGS LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Daiwa House Industry Co Ltd,Deforestation,1925.T,DAIWA HOUSE INDUSTRY CO LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Dassault Systemes SE,Clean200,DSYP.XD,DASSAULT SYSTEMES SE,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Deutsche Bank AG,Deforestation,DBK,DEUTSCHE BANK AG,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,EDP-Energias De Portugal SA,Fossil Fuel,ELCPF,EDP-ENERGIAS DE PORTUGAL SA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,EQT AB Ordinary Shares,Fossil Fuel,EQTAB2,EQT AB ORDINARY SHARES,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Enbridge Inc,Fossil Fuel,ENB,ENBRIDGE INC,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Enel SpA,Fossil Fuel,ENLD.XD,ENEL SPA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Engie SA,Fossil Fuel,ENGI,ENGIE SA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Eni SpA,Fossil Fuel,ENIM.XC,ENI SPA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Equinor ASA,Fossil Fuel,EQNR,EQUINOR ASA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Fortum Oyj,Fossil Fuel,FOJCF,FORTUM OYJ,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Fujitsu Ltd,Weapons,6702,FUJITSU LTD,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,GFL Environmental Inc,Clean200,GFL.TO,GFL ENVIRONMENTAL INC,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,GSK PLC,Clean200,GSK,GSK PLC,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Galp Energia SGPS SA,Fossil Fuel,GALPU.XD,GALP ENERGIA SGPS SA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,HSBC Holdings PLC,Deforestation; Prison,HSBA,HSBC HOLDINGS PLC,0,1,0,1,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Honda Motor Co Ltd,Prison,HMC,HONDA MOTOR CO LTD,0,0,0,1,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Hong Kong and China Gas Co Ltd,Fossil Fuel,HCG.MU,HONG KONG AND CHINA GAS CO LTD,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,ICL Group Ltd,Weapons,ICL,ICL GROUP LTD,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,IHI Corp,Weapons,7013,IHI CORP,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,ING Groep NV,Deforestation,INGA,ING GROEP NV,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,ITOCHU Corp,Fossil Fuel,8001,ITOCHU CORP,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Iberdrola SA,Clean200,IBE,IBERDROLA SA,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Idemitsu Kosan Co Ltd,Fossil Fuel,I7B.SG,IDEMITSU KOSAN CO LTD,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Imperial Oil Ltd,Fossil Fuel,IMO.NE,IMPERIAL OIL LTD,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Industria De Diseno Textil SA Share From Split,Clean200,INDUS9,INDUSTRIA DE DISENO TEXTIL SA SHARE FROM SPLIT,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Inpex Corp,Fossil Fuel,1605,INPEX CORP,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Kao Corp,Deforestation,4452,KAO CORP,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Kering SA,Clean200; Deforestation,KER,KERING SA,1,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Keyera Corp,Fossil Fuel,KEY,KEYERA CORP,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Komatsu Ltd,Weapons,6301,KOMATSU LTD,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,LVMH Moet Hennessy Louis Vuitton SE,Deforestation,MOHF.SG,LVMH MOET HENNESSY LOUIS VUITTON SE,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Leonardo SpA,Weapons,FINMF,LEONARDO SPA,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Lindt & Sprüngli AG,Deforestation; Prison,LINDT,LINDT & SPRÜNGLI AG,0,1,0,1,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,L’Oreal SA,Deforestation,ORP.XC,L’OREAL SA,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,MTU Aero Engines AG,Weapons,MTUAY,MTU AERO ENGINES AG,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Macquarie Group Ltd,Fossil Fuel,4M4.SG,MACQUARIE GROUP LTD,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Manulife Financial Corp,Clean200,MFC,MANULIFE FINANCIAL CORP,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Mercedes-Benz Group AG,Clean200,MBG.SG,MERCEDES-BENZ GROUP AG,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Mitsubishi Electric Corp,Weapons,6503,MITSUBISHI ELECTRIC CORP,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Mitsubishi Heavy Industries Ltd,Fossil Fuel; Weapons,7011,MITSUBISHI HEAVY INDUSTRIES LTD,0,0,1,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Mitsubishi UFJ Financial Group Inc,Deforestation,8306,MITSUBISHI UFJ FINANCIAL GROUP INC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Mitsui & Co Ltd,Deforestation; Fossil Fuel,8031.T,MITSUI & CO LTD,0,1,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Mitsui O.S.K. Lines Ltd,Fossil Fuel,9104.T,MITSUI O.S.K. LINES LTD,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Mondi PLC,Deforestation,MNDI,MONDI PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,NEC Corp,Prison; Weapons,6701,NEC CORP,0,0,0,1,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,NatWest Group PLC,Deforestation,NWG,NATWEST GROUP PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,National Australia Bank Ltd,Deforestation,NAB,NATIONAL AUSTRALIA BANK LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,National Grid PLC,Fossil Fuel,NG.,NATIONAL GRID PLC,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Neste OYJ,Deforestation; Fossil Fuel,NTOIY,NESTE OYJ,0,1,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Nestle SA,Deforestation,NESN,NESTLE SA,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Nippon Steel Corp,Fossil Fuel,5401,NIPPON STEEL CORP,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Nokia Oyj,Clean200,0K8D.L,NOKIA OYJ,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Norsk Hydro ASA,Clean200,NHYDY,NORSK HYDRO ASA,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,OMV AG,Fossil Fuel,OMV,OMV AG,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Olympus Corp,Clean200,7733,OLYMPUS CORP,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Orkla ASA,Deforestation,ORKLY,ORKLA ASA,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Orsted AS,Clean200,ORSTED.CO,ORSTED AS,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Pearson PLC,Deforestation,PSON,PEARSON PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,RELX PLC,Deforestation; Prison,REL,RELX PLC,0,1,0,1,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Reckitt Benckiser Group PLC,Deforestation,RKT,RECKITT BENCKISER GROUP PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Renault SA,Clean200,RNO,RENAULT SA,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Restaurant Brands International Inc,Deforestation; Prison,QSR,RESTAURANT BRANDS INTERNATIONAL INC,0,1,0,1,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Rheinmetall AG,Weapons,RHM,RHEINMETALL AG,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Ricoh Co Ltd,Clean200,RIC1.SG,RICOH CO LTD,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Rockwool AS Class B,Clean200,ROCKW3,ROCKWOOL AS CLASS B,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Rolls-Royce Holdings PLC,Weapons,RR.,ROLLS-ROYCE HOLDINGS PLC,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,SAP SE,Clean200,SAP,SAP SE,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Saab AB Class B,Weapons,SAABA,SAAB AB CLASS B,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Safran SA,Weapons,SAF,SAFRAN SA,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sainsbury (J) PLC,Deforestation,SBRY.L,SAINSBURY (J) PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sanofi SA,Clean200,SAN,SANOFI SA,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Santos Ltd,Fossil Fuel,STO,SANTOS LTD,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Schneider Electric SE,Clean200,SU.PA,SCHNEIDER ELECTRIC SE,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sekisui Chemical Co Ltd,Clean200,SKSUF,SEKISUI CHEMICAL CO LTD,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sekisui House Ltd,Deforestation,1928,SEKISUI HOUSE LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Shell PLC,Deforestation; Fossil Fuel,SHEL,SHELL PLC,0,1,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Shiseido Co Ltd,Deforestation,SHD.SG,SHISEIDO CO LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Siemens AG,Fossil Fuel,SIEGY,SIEMENS AG,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Siemens Energy AG Ordinary Shares,Fossil Fuel,SIEME5,SIEMENS ENERGY AG ORDINARY SHARES,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Siemens Healthineers AG Registered Shares,Clean200,SIEME4,SIEMENS HEALTHINEERS AG REGISTERED SHARES,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Snam SpA,Fossil Fuel,SRGM.XC,SNAM SPA,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sodexo,Prison,SDXAY,SODEXO,0,0,0,1,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sodexo SA,Deforestation,SW,SODEXO SA,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,SoftBank Group Corp,Clean200,9984,SOFTBANK GROUP CORP,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sony Group Corp,Tobacco,6758,SONY GROUP CORP,0,0,0,0,1,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Stantec Inc,Clean200,STN,STANTEC INC,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sumitomo Electric Industries Ltd,Clean200,5802,SUMITOMO ELECTRIC INDUSTRIES LTD,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Sumitomo Mitsui Financial Group Inc,Deforestation,SMFG,SUMITOMO MITSUI FINANCIAL GROUP INC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,TELUS Corp,Clean200,T,TELUS CORP,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Takeda Pharmaceutical Co Ltd,Clean200,0A87.L,TAKEDA PHARMACEUTICAL CO LTD,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Telefonaktiebolaget L M Ericsson Class B,Clean200,TELEF6,TELEFONAKTIEBOLAGET L M ERICSSON CLASS B,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Tesco PLC,Deforestation,TSCO,TESCO PLC,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Thales,Prison; Weapons,HO.PA,THALES,0,0,0,1,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,The Swatch Group AG Bearer Shares,Clean200,THESW,THE SWATCH GROUP AG BEARER SHARES,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,TotalEnergies SE,Fossil Fuel,TTE,TOTALENERGIES SE,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Unicharm Corp,Deforestation,8113,UNICHARM CORP,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Verbund AG Class A,Clean200,VERBU,VERBUND AG CLASS A,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Vestas Wind Systems AS,Clean200,VWS.CO,VESTAS WIND SYSTEMS AS,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Vinci SA,Clean200,DG,VINCI SA,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Volkswagen AG Participating Preferred,Clean200,VOLKS3,VOLKSWAGEN AG PARTICIPATING PREFERRED,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,WSP Global Inc,Clean200,WSP,WSP GLOBAL INC,1,0,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Wartsila Corp,Weapons,WRTBY,WARTSILA CORP,0,0,0,0,0,1
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Westpac Banking Corp,Deforestation,WBC.F,WESTPAC BANKING CORP,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Whitecap Resources Inc,Fossil Fuel,WCP,WHITECAP RESOURCES INC,0,0,1,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,Woolworths Group Ltd,Deforestation,WOW,WOOLWORTHS GROUP LTD,0,1,0,0,0,0
LCTD,BlackRock World ex U.S. Carbon Transition Readiness ETF,adidas AG,Clean200,ADID.BD,ADIDAS AG,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,ATI Inc,Weapons,ATI,ATI INC,0,0,0,0,0,1
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,AbbVie Inc,Clean200,ABBV,ABBVIE INC,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Accenture PLC Class A,Prison,ACN,ACCENTURE PLC CLASS A,0,0,0,1,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Advanced Micro Devices Inc,Clean200,AMD,ADVANCED MICRO DEVICES INC,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Albemarle Corp,Clean200,ALB,ALBEMARLE CORP,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Alphabet Inc,Clean200,GOOG,ALPHABET INC,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Alphabet Inc Class A,Prison,GOOGL,ALPHABET INC CLASS A,0,0,0,1,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Alphabet Inc Class C,Prison,GOOG,ALPHABET INC CLASS C,0,0,0,1,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Amazon.com Inc,Deforestation; Prison,AMZD.XC,AMAZON.COM INC,0,1,0,1,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Amgen Inc,Clean200,AMGN,AMGEN INC,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Analog Devices Inc,Clean200,ADI,ANALOG DEVICES INC,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Antero Midstream Corp,Fossil Fuel,AM,ANTERO MIDSTREAM CORP,0,0,1,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Apple Inc,Clean200,AAPL,APPLE INC,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Ares Management Corp,Fossil Fuel,ARES,ARES MANAGEMENT CORP,0,0,1,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Autodesk Inc,Clean200,ADSK,AUTODESK INC,1,0,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Baker Hughes Co,Fossil Fuel,BKR,BAKER HUGHES CO,0,0,1,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Bank of America Corp,Deforestation,BAC,BANK OF AMERICA CORP,0,1,0,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Berkshire Hathaway Inc,Fossil Fuel,BRK-A,BERKSHIRE HATHAWAY INC,0,0,1,0,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Berkshire Hathaway Inc Class B,Prison,BRKB,BERKSHIRE HATHAWAY INC CLASS B,0,0,0,1,0,0
LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Broadcom Inc,Clean200,AVGO,BROADCOM INC,1,0,0,0,0,0
