etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,company_ticker,name_normalized
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Celltrion Inc.,"1,604","1,84,536",,,68270,CELLTRION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,DB Insurance Co. Ltd.,"1,776","1,05,016",,,5830,DB INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Ecopro BM Co. Ltd.,888,"2,92,089",,,247540.KQ,ECOPRO BM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Hana Financial Group Inc.,"13,875","4,27,565",,,86790,HANA FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Hotel Shilla Co. Ltd.,"1,443","85,246",,,008770.KS,HOTEL SHILLA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Industrial Bank of Korea,"76,368","6,22,597",,,24110,INDUSTRIAL BANK OF KOREA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Kakao Corp.,"10,878","4,37,915",,,35720,KAKAO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Kangwon Land Inc.,"13,875","1,69,824",,,035250.KS,KANGWON LAND
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,KB Financial Group Inc.,"11,655","4,66,799",,,105560,KB FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Korea Investment Holdings Co. Ltd.,"14,430","5,52,943",,,71050,KOREA INVESTMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Krafton Inc.,333,"44,888",,,259960,KRAFTON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,KT&G Corp.,"7,215","4,66,867",,,33780,KT G
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,L&F Co. Ltd.,444,"89,735",,,ZZ_LA4B,L F
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,LG Energy Solution,888,"3,90,126",,,373220,LG ENERGY SOLUTION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,LG H&H Co. Ltd.,222,"74,486",,,51900,LG H H
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Meritz Financial Group Inc.,"6,327","2,44,288",,,138040,MERITZ FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Mirae Asset Securities Co. Ltd.,"59,385","3,22,829",,,6800,MIRAE ASSET SECURITIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,NAVER Corp.,"3,330","5,93,297",,,35420,NAVER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,NCSoft Corp.,555,"1,20,405",,,036570.KS,NCSOFT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,NH Investment & Securities Co. Ltd.,"25,641","1,99,126",,,5940,NH INVESTMENT SECURITIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Samsung Biologics Co. Ltd. (a)(b),333,"1,99,956",,,ZZ_SBAB,SAMSUNG BIOLOGICS A B
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Samsung Electronics Co. Ltd.,"68,598","37,55,921",,,5930,SAMSUNG ELECTRONICS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Samsung Life Insurance Co. Ltd.,"2,331","1,27,525",,,032830.KS,SAMSUNG LIFE INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Samsung SDI Co. Ltd.,777,"4,05,597",,,6400,SAMSUNG SDI
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Samsung SDS Co. Ltd.,777,"78,223",,,18260,SAMSUNG SDS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Shinhan Financial Group Co. Ltd.,"17,871","4,91,869",,,55550,SHINHAN FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,SK Hynix Inc.,"6,105","5,91,239",,,660,SK HYNIX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,SK IE Technology Co. Ltd. (a)(b),"4,662","3,92,836",,,ZZ_SITAB,SK IE TECHNOLOGY A B
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,SK Square Co. Ltd.,"7,215","2,51,196",,,402340,SK SQUARE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,South Korea — 1.5%,Woori Financial Group Inc.,"66,822","6,10,698","1,30,42,132",,316140,WOORI FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Aena SME SA,"3,663","5,84,952",,,AENA,AENA SME
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Amadeus IT Group SA,"13,875","9,95,338",,,AMS,AMADEUS IT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Banco Bilbao Vizcaya Argentaria SA,"1,10,112","8,72,789",,,BBVA,BANCO BILBAO VIZCAYA ARGENTARIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Banco Santander SA,"2,72,394","11,03,817",,,SAN,BANCO SANTANDER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Cellnex Telecom SA,"3,663","1,49,594",,,CLNX,CELLNEX TELECOM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Corp. ACCIONA Energias Renovables SA,"9,879","3,10,949",,,5BP.DU,ACCIONA ENERGIAS RENOVABLES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,EDP Renovaveis SA,"63,707","12,16,861",,,EDPR,EDP RENOVAVEIS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Enagas SA,"7,009","1,24,385",,,ENGE.XD,ENAGAS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Grifols SA,"5,661","83,162",,,GRF,GRIFOLS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Iberdrola SA,"85,127","10,62,518",,,IBE,IBERDROLA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Industria de Diseno Textil SA,"21,645","8,28,523",,,ITXE.XD,INDUSTRIA DE DISENO TEXTIL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Redeia Corp. SA,"9,559","1,59,881",,,REDE.XD,REDEIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Spain — 0.9%,Telefonica SA,"1,24,653","5,31,117","80,23,886",,TEF,TELEFONICA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,Alfa Laval AB,"4,884","1,82,825",,,ALFA.ST,ALFA LAVAL AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Assa Abloy AB, Class B","13,542","3,25,589",,,ALZC.F,ASSA ABLOY AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Atlas Copco AB, Class A","31,968","4,54,134",,,ZZ_ACA2,ATLAS COPCO AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Atlas Copco AB, Class B","77,418","9,56,028",,,ZZ_ACA2,ATLAS COPCO AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Epiroc AB, Class A","11,433","2,28,267",,,EPIAS.XC,EPIROC AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,Evolution AB,"3,108","3,83,256",,,EVO.ST,EVOLUTION AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Getinge AB, Class B","2,997","55,843",,,GETI-B.ST,GETINGE AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Hexagon AB, Class B","61,938","6,00,539",,,HEXA-B.ST,HEXAGON AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Industrivarden AB, Class C","15,096","4,27,681",,,IDVA.SG,INDUSTRIVARDEN AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Investor AB, Class B","38,850","7,93,472",,,INVE-B.ST,INVESTOR AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Kinnevik AB, Class B","4,773","65,145",,,KINV-B.ST,KINNEVIK AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Nibe Industrier AB, Class B","28,638","2,57,964",,,NIBE-B.ST,NIBE INDUSTRIER AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,Nordea Bank Abp,"36,963","4,18,360",,,NDA-FI.HE,NORDEA BANK ABP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,Sandvik AB,"13,875","2,81,836",,,SDVKY,SANDVIK AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Svenska Cellulosa AB SCA, Class B","14,319","1,90,263",,,SVCBF,SVENSKA CELLULOSA AB SCA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Svenska Handelsbanken AB, Class A","8,436","74,068",,,SHB-B.ST,SVENSKA HANDELSBANKEN AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Swedbank AB, Class A","4,218","77,365",,,SWED-A.ST,SWEDBANK AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Tele2 AB, Class B","17,205","1,29,460",,,NCYD.HA,TELE2 AB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Sweden — 0.7%,"Telefonaktiebolaget LM Ericsson, Class B","48,063","2,41,780","61,43,875",,ZZ_TLE,TELEFONAKTIEBOLAGET LM ERICSSON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"ABB Ltd., Registered","28,083","11,26,901",,,UBS,ABB REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,Alcon Inc.,"5,106","4,34,478",,,ALC,ALCON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Chocoladefabriken Lindt & Spruengli AG, Participation Certificates, NVS",18,"2,20,144",,,LSPP.DU,CHOCOLADEFABRIKEN LINDT SPRUENGLI PARTICIPATION CERTIFICATES NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Cie. Financiere Richemont SA, Class A, Registered","7,770","12,51,225",,,CFRZ.XC,CIE FINANCIERE RICHEMONT REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,DSM-Firmenich AG,"2,825","3,12,162",,,DSFIR,DSM FIRMENICH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"EMS-Chemie Holding AG, Registered",666,"5,55,877",,,ZZ_ECHR,EMS CHEMIE HOLDING REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Geberit AG, Registered",444,"2,51,971",,,UBS,GEBERIT REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Givaudan SA, Registered",160,"5,40,075",,,UBS,GIVAUDAN REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,Julius Baer Group Ltd.,"2,664","1,88,685",,,BAERZ.XC,JULIUS BAER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Logitech International SA, Registered","1,998","1,41,256",,,LOGI,LOGITECH INTERNATIONAL REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Lonza Group AG, Registered",666,"3,86,970",,,ZZ_LO829,LONZA REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Nestle SA, Registered","28,416","34,81,504",,,UBS,NESTLE REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Novartis AG, Registered","31,635","33,12,094",,,UBS,NOVARTIS REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Roche Holding AG, NVS","8,769","27,18,840",,,ROG.SW,ROCHE HOLDING NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Schindler Holding AG, Participation Certificates, NVS","1,110","2,69,527",,,ZZ_SHPCN,SCHINDLER HOLDING PARTICIPATION CERTIFICATES NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,SGS SA,"2,775","2,69,439",,,SGSN,SGS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Sika AG, Registered","3,219","10,01,873",,,UBS,SIKA REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Sonova Holding AG, Registered",555,"1,54,703",,,UBS,SONOVA HOLDING REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,STMicroelectronics NV,"12,654","6,76,816",,,STMPA,STMICROELECTRONICS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,Straumann Holding AG,"1,998","3,30,615",,,STMN,STRAUMANN HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Swatch Group AG (The), Bearer",333,"1,06,573",,,UHRN.F,SWATCH THE BEARER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Swiss Life Holding AG, Registered",333,"2,11,739",,,SLW1.F,SWISS LIFE HOLDING REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,Swiss Re AG,"4,107","4,28,522",,,SREN,SWISS RE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Swisscom AG, Registered",111,"71,379",,,UBS,SWISSCOM REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"Temenos AG, Registered","1,665","1,43,195",,,UBS,TEMENOS REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,"UBS Group AG, Registered","55,794","12,38,006",,,UBS,UBS REGISTERED
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,VAT Group AG,888,"3,77,442",,,VACN,VAT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Switzerland — 2.3%,Zurich Insurance Group AG,"1,776","8,58,693","2,10,60,704",,ZURN,ZURICH INSURANCE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Airtac International Group,"10,000","2,97,428",,,1590,AIRTAC INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Catcher Technology Co. Ltd.,"1,11,000","6,13,799",,,2474,CATCHER TECHNOLOGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Cathay Financial Holding Co. Ltd.,"5,55,103","8,09,104",,,2882,CATHAY FINANCIAL HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Chailease Holding Co. Ltd.,"36,000","2,38,370",,,5871,CHAILEASE HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,China Development Financial Holding Corp.,"4,44,542","1,77,739",,,ZZ_CDFH,CHINA DEVELOPMENT FINANCIAL HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Chunghwa Telecom Co. Ltd.,"1,11,000","4,09,474",,,2412,CHUNGHWA TELECOM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,CTBC Financial Holding Co. Ltd.,"4,44,400","3,71,771",,,2891,CTBC FINANCIAL HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Delta Electronics Inc.,"35,000","4,08,580",,,2308,DELTA ELECTRONICS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,E Ink Holdings Inc.,"18,000","1,29,093",,,8069,E INK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Fubon Financial Holding Co. Ltd.,"2,34,799","4,90,076",,,2881,FUBON FINANCIAL HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Hotai Motor Co. Ltd.,"1,000","24,145",,,2207,HOTAI MOTOR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Largan Precision Co. Ltd.,"4,000","2,77,447",,,3008,LARGAN PRECISION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,MediaTek Inc.,"25,000","5,50,123",,,2454,MEDIATEK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Shin Kong Financial Holding Co. Ltd.,"8,88,675","2,72,768",,,ZZ_SKFH,SHIN KONG FINANCIAL HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,SinoPac Financial Holdings Co. Ltd.,"84,959","50,452",,,2890,SINOPAC FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Taiwan Semiconductor Manufacturing Co. Ltd.,"3,54,000","63,92,390",,,2330,TAIWAN SEMICONDUCTOR MANUFACTURING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,United Microelectronics Corp.,"2,22,000","3,33,599",,,UMC,UNITED MICROELECTRONICS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Yageo Corp.,"12,000","1,75,924",,,2327,YAGEO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Taiwan — 1.4%,Yuanta Financial Holding Co. Ltd.,"4,59,498","3,57,318","1,23,79,600",,2885,YUANTA FINANCIAL HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Thailand — 0.2%,"Airports of Thailand PCL, NVDR","3,55,200","7,42,132",,,TX3A.F,AIRPORTS OF THAILAND PCL NVDR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Thailand — 0.2%,"Bangkok Expressway & Metro PCL, NVDR","4,66,200","1,24,078",,,ZZ_BEMPN,BANGKOK EXPRESSWAY METRO PCL NVDR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Thailand — 0.2%,"Bumrungrad Hospital PCL, NVDR","35,800","2,26,138",,,BZ7A.F,BUMRUNGRAD HOSPITAL PCL NVDR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Thailand — 0.2%,"Energy Absolute PCL, NVDR","1,54,700","2,80,648","13,72,996",,ZZ_EAPN,ENERGY ABSOLUTE PCL NVDR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Turkey — 0.1%,Akbank TAS,"1,35,919","1,41,047",,,AKB2.BE,AKBANK TAS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Turkey — 0.1%,Aselsan Elektronik Sanayi Ve Ticaret AS,"1,46,853","4,06,589",,,ZZ_AESVT,ASELSAN ELEKTRONIK SANAYI VE TICARET AS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Turkey — 0.1%,Hektas Ticaret TAS,"29,859","33,828",,,ZZ_HTT,HEKTAS TICARET TAS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Turkey — 0.1%,"Turkiye Is Bankasi AS, Class C","2,80,497","1,57,471",,,ZZ_TIBA,TURKIYE IS BANKASI AS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,Turkey — 0.1%,Yapi ve Kredi Bankasi AS,"84,360","44,587","7,83,522",,ZZ_YVKBA,YAPI VE KREDI BANKASI AS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Arab Emirates — 0.2%,Emaar Properties PJSC,"4,28,127","7,87,774",,,EMAAR.AE,EMAAR PROPERTIES PJSC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Arab Emirates — 0.2%,Emirates NBD Bank PJSC,"34,521","1,59,733",,,ZZ_ENBP,EMIRATES NBD BANK PJSC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Arab Emirates — 0.2%,Emirates Telecommunications Group Co. PJSC,"63,603","3,87,846",,,ZZ_ETP,EMIRATES TELECOMMUNICATIONS PJSC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Arab Emirates — 0.2%,Multiply Group,"5,27,028","4,63,420","17,98,773",,MULTIPLY,MULTIPLY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,3i Group PLC,"58,751","14,90,581",,,III,3I
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Admiral Group PLC,"3,219","87,888",,,ADM,ADMIRAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Antofagasta PLC,"40,959","8,81,014",,,ANTO,ANTOFAGASTA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Ashtead Group PLC,"16,983","12,56,467",,,AHT,ASHTEAD
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,AstraZeneca PLC,"21,090","30,30,131",,,AZN,ASTRAZENECA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,BAE Systems PLC,"32,079","3,83,634",,,BA.,BAE SYSTEMS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Barclays PLC,"2,67,066","5,29,942",,,BARC,BARCLAYS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Berkeley Group Holdings PLC,"3,286","1,83,220",,,BKGL.XC,BERKELEY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,British American Tobacco PLC,"56,277","18,92,489",,,BATS,BRITISH AMERICAN TOBACCO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,British Land Co. PLC (The),"35,076","1,52,202",,,BLDA.F,BRITISH LAND THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,BT Group PLC,"1,87,479","2,93,777",,,BT.A,BT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Bunzl PLC,"6,549","2,42,758",,,BNZL,BUNZL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Burberry Group PLC,"7,992","2,28,133",,,BRBYL.XC,BURBERRY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Coca-Cola Europacific Partners PLC,"1,554","98,508",,,CCEP,COCA COLA EUROPACIFIC PARTNERS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Compass Group PLC,"30,969","8,05,740",,,CMPGF,COMPASS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Croda International PLC,"3,774","2,85,741",,,CRDA,CRODA INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Diageo PLC,"41,625","18,16,609",,,DGE,DIAGEO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Entain PLC,"5,994","1,06,762",,,ENT,ENTAIN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Experian PLC,"14,805","5,72,147",,,EXPN,EXPERIAN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,GSK PLC,"65,268","11,61,845",,,GSK,GSK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Haleon PLC,"75,813","3,27,241",,,HLN,HALEON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Halma PLC,"5,772","1,65,760",,,HLMA,HALMA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,HSBC Holdings PLC,"2,71,284","22,53,397",,,HSBA,HSBC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Imperial Brands PLC,"49,728","11,74,846",,,IMB,IMPERIAL BRANDS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Informa PLC,"34,854","3,39,125",,,INF,INFORMA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Intertek Group PLC,"2,886","1,61,669",,,ITRK,INTERTEK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Land Securities Group PLC,"22,644","1,88,054",,,LDSCY,LAND SECURITIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Legal & General Group PLC,"1,30,592","3,91,366",,,LGGNY,LEGAL GENERAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,Lloyds Banking Group PLC,"10,72,926","6,19,880",,,LLOY,LLOYDS BANKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,London Stock Exchange Group PLC,"4,662","5,06,269",,,LSEG,LONDON STOCK EXCHANGE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,National Grid PLC,"56,721","7,51,826",,,NG.,NATIONAL GRID
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/23,United Kingdom — 3.4%,"NatWest Group PLC, NVS","61,844","1,94,131",,,NWG,NATWEST NVS
