etf_ticker,etf_name,date,sector,security,shares,value,total_value,total_overall_value,company_ticker,name_normalized
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Alleghany Corp.,248,"2,07,695",,,ZZ_ALEAF,ALLEGHANY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Allegion PLC,"1,612","1,70,388",,,ALLE,ALLEGION
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Allstate Corp. (The),"5,208","6,09,180",,,ALL,ALLSTATE THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Alnylam Pharmaceuticals Inc.,"1,860","2,64,194",,,ALNY,ALNYLAM PHARMACEUTICALS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Alphabet Inc., Class A","94,240","1,09,61,997",,,GOOG,ALPHABET
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Alphabet Inc., Class C, NVS","84,320","98,35,085",,,GOOG,ALPHABET NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Altria Group Inc.,"35,836","15,71,767",,,MO,ALTRIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Amazon.com Inc.,"1,39,872","1,88,75,726",,,AMZN,AMAZON COM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"AMC Entertainment Holdings Inc., Class A (a)(c)","8,432","1,22,770",,,AMC,AMC ENTERTAINMENT A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,AMERCO,372,"1,99,794",,,ZZ_AM21B,AMERCO
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,American Express Co.,"9,052","13,94,189",,,AXP,AMERICAN EXPRESS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,American International Group Inc.,"16,616","8,60,210",,,AIG,AMERICAN INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,American Tower Corp.,"7,316","19,81,392",,,AMT,AMERICAN TOWER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,American Water Works Co. Inc.,"10,044","15,61,239",,,AWK,AMERICAN WATER WORKS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Ameriprise Financial Inc.,"1,488","4,01,641",,,AMP,AMERIPRISE FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,AmerisourceBergen Corp.,"1,860","2,71,430",,,ABC.VI,AMERISOURCEBERGEN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,AMETEK Inc.,"3,100","3,82,850",,,AME,AMETEK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Amgen Inc.,"8,804","21,78,726",,,AMGN,AMGEN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Amphenol Corp., Class A","9,176","7,07,745",,,APH,AMPHENOL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Analog Devices Inc.,"8,432","14,49,967",,,ADI,ANALOG DEVICES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Annaly Capital Management Inc.,"61,628","4,24,001",,,NLY,ANNALY CAPITAL MANAGEMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Ansys Inc.,"1,364","3,80,542",,,ZZ_ANC84,ANSYS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Aon PLC, Class A","2,976","8,66,135",,,AON,AON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Apollo Global Management Inc.,"6,820","3,89,422",,,APO,APOLLO GLOBAL MANAGEMENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Apple Inc.,"2,49,116","4,04,83,841",,,AAPL,APPLE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Applied Materials Inc.,"14,384","15,24,416",,,AMAT,APPLIED MATERIALS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Aptiv PLC,"4,588","4,81,235",,,APTV,APTIV
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Arch Capital Group Ltd.,"2,108","93,595",,,ACGL,ARCH CAPITAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Arista Networks Inc.,"3,348","3,90,477",,,ANET,ARISTA NETWORKS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Arrow Electronics Inc.,"1,860","2,38,396",,,ARW,ARROW ELECTRONICS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Arthur J Gallagher & Co.,"2,356","4,21,700",,,AJG,ARTHUR J GALLAGHER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,AT&T Inc.,"1,21,148","22,75,159",,,T,AT T
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Atmos Energy Corp.,"6,324","7,67,670",,,ATO,ATMOS ENERGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Autodesk Inc.,"3,472","7,51,063",,,ADSK,AUTODESK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Automatic Data Processing Inc.,"7,316","17,64,034",,,ADP,AUTOMATIC DATA PROCESSING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,AutoZone Inc.,372,"7,95,109",,,AZO,AUTOZONE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,AvalonBay Communities Inc.,"2,108","4,50,986",,,AVB,AVALONBAY COMMUNITIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Avantor Inc.,"10,540","3,05,871",,,AVTR,AVANTOR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Avery Dennison Corp.,"2,728","5,19,575",,,AVY,AVERY DENNISON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Baker Hughes Co.,"28,768","7,39,050",,,BKR,BAKER HUGHES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Ball Corp.,"6,696","4,91,620",,,BALL,BALL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Bank of America Corp.,"1,01,060","34,16,839",,,BAC,BANK OF AMERICA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Bank of New York Mellon Corp. (The),"11,780","5,11,959",,,ZZ_BONYM,BANK OF NEW YORK MELLON THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Bath & Body Works Inc.,"3,968","1,41,023",,,BBWI,BATH BODY WORKS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Baxter International Inc.,"6,820","4,00,061",,,BAX,BAXTER INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Becton Dickinson and Co.,"4,464","10,90,600",,,BDX,BECTON DICKINSON AND
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Berkshire Hathaway Inc., Class B","18,352","55,16,611",,,BRKB,BERKSHIRE HATHAWAY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Best Buy Co. Inc.,"2,976","2,29,122",,,BBY,BEST BUY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Bill.com Holdings Inc. (a)(c),"1,240","1,67,499",,,ZZ_BCAC,BILL COM A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Biogen Inc.,"2,480","5,33,349",,,BIIB,BIOGEN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,BioMarin Pharmaceutical Inc.,"2,852","2,45,415",,,BMRN,BIOMARIN PHARMACEUTICAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Bio-Rad Laboratories Inc., Class A",496,"2,79,377",,,BIO,BIO RAD LABORATORIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Bio-Techne Corp.,744,"2,86,648",,,TECH,BIO TECHNE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Black Knight Inc.,"3,100","2,03,608",,,ZZ_BLA99,BLACK KNIGHT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,BlackRock Inc.,"2,108","14,10,631",,,BLK,BLACKROCK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Blackstone Inc., NVS","11,656","11,89,728",,,BX,BLACKSTONE NVS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Block Inc.,"7,680","5,84,141",,,XYZ,BLOCK
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Boeing Co. (The),"8,432","13,43,302",,,BA,BOEING THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Booking Holdings Inc.,744,"14,40,153",,,BKNG,BOOKING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Booz Allen Hamilton Holding Corp.,"3,100","2,97,538",,,BAH,BOOZ ALLEN HAMILTON HOLDING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,BorgWarner Inc.,"3,348","1,28,764",,,BWA,BORGWARNER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Boston Properties Inc.,"2,108","1,92,165",,,0HOX.L,BOSTON PROPERTIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Boston Scientific Corp.,"23,684","9,72,228",,,BSX,BOSTON SCIENTIFIC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Bristol-Myers Squibb Co.,"37,820","27,90,360",,,BMY,BRISTOL MYERS SQUIBB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Broadcom Inc.,"6,572","35,19,175",,,AVGO,BROADCOM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Broadridge Financial Solutions Inc.,"1,240","1,99,082",,,BR,BROADRIDGE FINANCIAL SOLUTIONS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Brown & Brown Inc.,"3,720","2,42,172",,,BRO,BROWN BROWN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Brown-Forman Corp., Class B","5,625","4,17,487",,,BFB,BROWN FORMAN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Burlington Stores Inc.,"1,116","1,57,501",,,BURL,BURLINGTON STORES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cadence Design Systems Inc.,"3,968","7,38,365",,,CDNS,CADENCE DESIGN SYSTEMS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Camden Property Trust,992,"1,39,971",,,CPT,CAMDEN PROPERTY TRUST
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Capital One Financial Corp.,"5,456","5,99,232",,,COF,CAPITAL ONE FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cardinal Health Inc.,"3,844","2,28,949",,,CAH,CARDINAL HEALTH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Carlyle Group Inc. (The),"10,788","4,19,761",,,3VU.BE,CARLYLE THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Carrier Global Corp.,"14,136","5,72,932",,,CARR,CARRIER GLOBAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Catalent Inc.,"2,852","3,22,561",,,ZZ_CA657,CATALENT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Caterpillar Inc.,"7,812","15,48,729",,,CAT,CATERPILLAR
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cboe Global Markets Inc.,"2,852","3,51,880",,,CBOE,CBOE GLOBAL MARKETS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"CBRE Group Inc., Class A","6,324","5,41,461",,,CBRE,CBRE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,CDW Corp./DE,"1,860","3,37,646",,,ZZ_CDA6B,CDW DE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Centene Corp.,"7,316","6,80,168",,,CNC,CENTENE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,CH Robinson Worldwide Inc.,"2,356","2,60,809",,,CHRW,CH ROBINSON WORLDWIDE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Charles River Laboratories International Inc.,"1,116","2,79,603",,,CRL,CHARLES RIVER LABORATORIES INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Charles Schwab Corp. (The),"21,204","14,64,136",,,SCHW,CHARLES SCHWAB THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Charter Communications Inc., Class A","1,860","8,03,706",,,CHTR,CHARTER COMMUNICATIONS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cheniere Energy Inc.,"9,548","14,28,190",,,LNG,CHENIERE ENERGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Chevron Corp.,"19,096","31,27,543",,,CVX,CHEVRON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Chipotle Mexican Grill Inc. (a)(c),496,"7,75,853",,,CMG,CHIPOTLE MEXICAN GRILL A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Chubb Ltd.,"6,076","11,46,177",,,CB,CHUBB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Church & Dwight Co. Inc.,"4,216","3,70,882",,,CHD,CHURCH DWIGHT
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cigna Corp.,"4,836","13,31,641",,,CI,CIGNA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cincinnati Financial Corp.,"1,860","1,81,052",,,CINF,CINCINNATI FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cintas Corp.,"1,860","7,91,411",,,CTAS,CINTAS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cisco Systems Inc.,"66,836","30,32,349",,,CSCO,CISCO SYSTEMS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Citigroup Inc.,"32,116","16,66,820",,,C,CITIGROUP
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Citizens Financial Group Inc.,"12,276","4,66,120",,,CFG,CITIZENS FINANCIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Citrix Systems Inc.,"1,736","1,76,048",,,ZZ_CI2ED,CITRIX SYSTEMS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Clorox Co. (The),"2,232","3,16,587",,,CLX,CLOROX THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Cloudflare Inc., Class A (a)(c)","3,720","1,87,190",,,NET,CLOUDFLARE A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,CME Group Inc.,"5,332","10,63,627",,,CME,CME
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Coca-Cola Co. (The),"67,952","43,60,480",,,KO,COCA COLA THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cognex Corp.,"3,472","1,77,003",,,CGNX,COGNEX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Cognizant Technology Solutions Corp., Class A","9,548","6,48,882",,,CTSH,COGNIZANT TECHNOLOGY SOLUTIONS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Coinbase Global Inc., Class A (a)(c)","2,976","1,87,369",,,COIN,COINBASE GLOBAL A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Colgate-Palmolive Co.,"14,756","11,61,887",,,CL,COLGATE PALMOLIVE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Comcast Corp., Class A","69,688","26,14,694",,,CMCSA,COMCAST
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,ConocoPhillips,"17,732","17,27,629",,,COP,CONOCOPHILLIPS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Constellation Brands Inc., Class A","3,348","8,24,646",,,STZ,CONSTELLATION BRANDS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Constellation Energy Corp.,"4,092","2,70,481",,,CEG,CONSTELLATION ENERGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cooper Companies Inc. (The),868,"2,83,836",,,ZZ_CCT1,COOPER COMPANIES THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Copart Inc.,"5,208","6,67,145",,,CPRT,COPART
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Corning Inc.,"8,804","3,23,635",,,GLW,CORNING
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Corteva Inc.,"17,856","10,27,613",,,CTVA,CORTEVA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,CoStar Group Inc.(a),"7,068","5,13,066",,,CSGP,COSTAR A
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Costco Wholesale Corp,"7,440","40,27,272",,,COST,COSTCO WHOLESALE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Crowdstrike Holdings Inc., Class A","2,976","5,46,394",,,CRWD,CROWDSTRIKE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Crown Castle International Corp.,"7,068","12,76,905",,,0I4W.L,CROWN CASTLE INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Crown Holdings Inc.,"1,860","1,89,125",,,CCK,CROWN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,CSX Corp.,"34,844","11,26,506",,,CSX,CSX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Cummins Inc.,"1,488","3,29,309",,,CMI,CUMMINS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,CVS Health Corp.,"20,212","19,33,884",,,CVS,CVS HEALTH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Danaher Corp.,"10,416","30,35,951",,,DHR,DANAHER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Darden Restaurants Inc.,"2,480","3,08,735",,,DRI,DARDEN RESTAURANTS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Datadog Inc., Class A","3,348","3,41,529",,,DDOG,DATADOG
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Deere & Co.,"4,340","14,89,401",,,DE,DEERE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Dell Technologies Inc., Class C","7,192","3,24,072",,,DELL,DELL TECHNOLOGIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,DENTSPLY SIRONA Inc.,"5,208","1,88,321",,,XRAY,DENTSPLY SIRONA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Devon Energy Corp.,"36,952","23,22,433",,,DVN,DEVON ENERGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Dexcom Inc.,"5,952","4,88,540",,,DXCM,DEXCOM
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Digital Realty Trust Inc.,"2,604","3,44,900",,,DLR,DIGITAL REALTY TRUST
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Discover Financial Services,"2,480","2,50,480",,,ZZ_DFS,DISCOVER FINANCIAL SERVICES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,DocuSign Inc.,"2,852","1,82,471",,,DOCU,DOCUSIGN
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Dollar General Corp.,"3,100","7,70,133",,,DG,DOLLAR GENERAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Dollar Tree Inc.,"3,472","5,74,130",,,DLTR,DOLLAR TREE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Domino’s Pizza Inc.,620,"2,43,108",,,DPZ,DOMINO S PIZZA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"DoorDash Inc., Class A (a)(c)","4,216","2,94,066",,,DASH,DOORDASH A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Dover Corp.,"1,612","2,15,492",,,DOV,DOVER
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,DR Horton Inc.,"6,200","4,83,786",,,DHI,DR HORTON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Duke Realty Corp.,"5,828","3,64,600",,,ZZ_DUEB0,DUKE REALTY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,DuPont de Nemours Inc.,"6,944","4,25,181",,,DD,DUPONT DE NEMOURS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Eaton Corp. PLC,"5,332","7,91,215",,,ETN,EATON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,eBay Inc.,"10,912","5,30,651",,,EBAY,EBAY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Ecolab Inc.,"7,812","12,90,308",,,ECL,ECOLAB
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Edison International,"16,492","11,17,663",,,EIX,EDISON INTERNATIONAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Edwards Lifesciences Corp.,"10,044","10,09,824",,,EW,EDWARDS LIFESCIENCES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Elanco Animal Health Inc.,"12,028","2,43,687",,,ELAN,ELANCO ANIMAL HEALTH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Electronic Arts Inc.,"4,216","5,53,266",,,EA,ELECTRONIC ARTS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Elevance Health Inc.,"3,596","17,15,652",,,ELV,ELEVANCE HEALTH
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Eli Lilly & Co.,"12,524","41,29,038",,,LLY,ELI LILLY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Emerson Electric Co.,"9,052","8,15,314",,,EMR,EMERSON ELECTRIC
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Enphase Energy Inc.,"2,356","6,69,528",,,ENPH,ENPHASE ENERGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Entegris Inc.,"2,480","2,72,552",,,ENTG,ENTEGRIS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,EPAM Systems Inc.,992,"3,46,456",,,EPAM,EPAM SYSTEMS
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Equifax Inc.,"2,480","5,18,097",,,EFX,EQUIFAX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Equinix Inc.,"1,240","8,72,638",,,EQIX,EQUINIX
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Equitable Holdings Inc.,"10,540","2,99,652",,,EQH,EQUITABLE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Equity Residential,"5,580","4,37,416",,,EQR,EQUITY RESIDENTIAL
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Essential Utilities Inc.,"17,484","9,08,119",,,WTRG,ESSENTIAL UTILITIES
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Essex Property Trust Inc.,744,"2,13,178",,,ESS,ESSEX PROPERTY TRUST
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,"Estee Lauder Companies Inc. (The), Class A","4,588","12,52,983",,,ZZ_ELCT,ESTEE LAUDER COMPANIES THE
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Etsy Inc. (a)(c),"2,480","2,57,226",,,ZZ_EAC,ETSY A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Eversource Energy,"18,724","16,51,831",,,ES,EVERSOURCE ENERGY
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Exact Sciences Corp. (a)(c),"3,720","1,67,772",,,ZZ_ESAC,EXACT SCIENCES A C
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Exelon Corp.,"1,612","74,942",,,EXC,EXELON
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Expedia Group Inc.,"3,100","3,28,755",,,EXPE,EXPEDIA
CRBN,iShares MSCI ACWI Low Carbon Target ETF,31/07/22,United States — 60.7%,Expeditors International of Washington Inc.,"3,596","3,82,075",,,EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON
